Curly Cue Vertical 3 Plate Holder,885,(All) J&J Wire Products|Plate Holders,,,,,,"34""T",,1,8.25,,,,,1,jjwire400,jjwire160,885.jpg,885.jpg,,,jjwire800,885.jpg
Victorian Vertical 2 Plate Holder,893,(All) J&J Wire Products|Plate Holders,,,,,,"23""T",,1,9.45,,,,,1,jjwire400,jjwire160,893.jpg,893.jpg,,,jjwire800,893.jpg
Victorian Vertical 3 Plate Holder,894,(All) J&J Wire Products|Plate Holders,,,,,,"31""T",,1,11.1,,,,,1,jjwire400,jjwire160,894.jpg,894.jpg,,,jjwire800,894.jpg
Victorian Vertical 4 Plate Holder,895,(All) J&J Wire Products|Plate Holders,,,,,,"40""T",,1,12,,,,,1,jjwire400,jjwire160,895.jpg,895.jpg,,,jjwire800,895.jpg
Victorian Wall Platter Holder,896,(All) J&J Wire Products|Plate Holders,,,,,,"18""T",,1,5.9,,,,,1,jjwire400,jjwire160,896.jpg,896.jpg,,,jjwire800,896.jpg
Horizontal Wrought Iron 4 Plate Rack,899,(All) J&J Wire Products|Plate Holders,,,,,,"42""L18""W",,3,29.25,,,,,3,jjwire400,jjwire160,899.jpg,899.jpg,,,jjwire800,899.jpg
Single Plate Holder w/S-Hook Front,929,(All) J&J Wire Products|Plate Holders,,,,,,"6"" T",,1,4.05,,,,,1,jjwire400,jjwire160,929.jpg,929.jpg,,,jjwire800,929.jpg
Adjustable Plate Holder(unpainted),940,(All) J&J Wire Products|Plate Holders,,,,,,"5""L",,1,2.7,,,,,1,jjwire400,jjwire160,940.jpg,940.jpg,,,jjwire800,940.jpg
Mini Adj. Plate Hldr(unpainted),941,(All) J&J Wire Products|Plate Holders,,,,,,"1 3/4""L",,1,2.3,,,,,1,jjwire400,jjwire160,941.jpg,941.jpg,,,jjwire800,941.jpg
Freestanding 4 Plate Rack ,945,(All) J&J Wire Products|Plate Holders,,,,,,"7 1/2"" L",,1,6.1,,,,,1,jjwire400,jjwire160,945.jpg,945.jpg,,,jjwire800,945.jpg
Freestanding 8 Plate Rack,946,(All) J&J Wire Products|Plate Holders,,,,,,"12"" L",,1,8.2,,,,,1,jjwire400,jjwire160,946.jpg,946.jpg,,,jjwire800,946.jpg
Plain Single Wall Plate Holder,947,(All) J&J Wire Products|Plate Holders,,,,,,"10"" L",,1,4.05,,,,,1,jjwire400,jjwire160,947.jpg,947.jpg,,,jjwire800,947.jpg
Plain Vertical 3 Plate Holder,948,(All) J&J Wire Products|Plate Holders,,,,,,"28"" L",,1,7.85,,,,,1,jjwire400,jjwire160,948.jpg,948.jpg,,,jjwire800,948.jpg
Plain Vertical 2 Plate Holder,949,(All) J&J Wire Products|Plate Holders,,,,,,"19"" L",,1,5.3,,,,,1,jjwire400,jjwire160,949.jpg,949.jpg,,,jjwire800,949.jpg
Victorian Square Four Plate Holder,1890,(All) J&J Wire Products|Plate Holders,,,,,,"24""TX17""W",,1,14,,,,,1,jjwire400,jjwire160,1890.jpg,1890.jpg,,,jjwire800,1890.jpg
Square 4 Plate Rack W/Leaves ,2945,(All) J&J Wire Products|Plate Holders,,,,,,"31""T17""w",,2,27.3,,,,,2,jjwire400,jjwire160,2945.jpg,2945.jpg,Oversize box required for this item when shipping which will make shipping cost extra. ,,jjwire800,2945.jpg
"Four Plate Holder for 6-7"" Plates",3088,(All) J&J Wire Products|Plate Holders,,,,,,"27""L",,1,6.4,,,,,1,jjwire400,jjwire160,3088.jpg,3088.jpg,,,jjwire800,3088.jpg
"Triple Plate Holder for 6-7"" Plate",3091,(All) J&J Wire Products|Plate Holders,,,,,,"20""L",,1,5.15,,,,,1,jjwire400,jjwire160,3091.jpg,3091.jpg,,,jjwire800,3091.jpg
Wall Plate Holder,3097,(All) J&J Wire Products|Plate Holders,,,,,,"3.5""W 4T",,1,1.45,,,,,1,jjwire400,jjwire160,3097.jpg,3097.jpg,,,jjwire800,3097.jpg
Scrolled Triple Plate Holder,4035,(All) J&J Wire Products|Plate Holders,,,,,,"43"" T",,2,16.5,,,,,2,jjwire400,jjwire160,4035.jpg,4035.jpg,,,jjwire800,4035.jpg
"Vertical Single Plate Hldr - 11-12"" Plates",4041,(All) J&J Wire Products|Plate Holders,,,,,,"24"" T",,1,8.1,,,,,1,jjwire400,jjwire160,4041.jpg,4041.jpg,,,jjwire800,4041.jpg
"Vertical Two Plate Hldr for 11-12"" Plates",4042,(All) J&J Wire Products|Plate Holders,,,,,,"37"" T ",,1,9.75,,,,,1,jjwire400,jjwire160,4042.jpg,4042.jpg,,,jjwire800,4042.jpg
"Vert Three Plate Hldr - 11-12"" Plates",4043,(All) J&J Wire Products|Plate Holders,,,,,,"50"" T",,3,11.8,,,,,3,jjwire400,jjwire160,4043.jpg,4043.jpg,,,jjwire800,4043.jpg
"Vertical Three Plate Holder for 6-8"" Plates",4070,(All) J&J Wire Products|Plate Holders,,,,,,"4""W22""T",,1,6.05,,,,,1,jjwire400,jjwire160,4070.jpg,4070.jpg,,,jjwire800,4070.jpg
"Verical Four Plate Holder for 6-8"" Plates",4075,(All) J&J Wire Products|Plate Holders,,,,,,"4""W30""T",,1,7.3,,,,,1,jjwire400,jjwire160,4075.jpg,4075.jpg,,,jjwire800,4075.jpg
Single Plate Holder,4186,(All) J&J Wire Products|Plate Holders,,,,,,"Single plate holder - 22"" L x 6 3/4"" W x 3"" D - Holds 9"" to 12"" Plates",,1,7.5,,,,,1,jjwire400,jjwire160,4186singleplaterack.jpg,4186singleplaterack.jpg,,,jjwire800,4186singleplaterack.jpg
Double Plate/Picture Holder,4187,(All) J&J Wire Products|Plate Holders,,,,,,"Double Plate Holder - 33""L x 6 3/4""w x 3""D Holds 9"" to 12"" Plates",,1,9.15,,,,,1,jjwire400,jjwire160,4187-doubleplateholder.jpg,4187-doubleplateholder.jpg,,,jjwire800,4187-doubleplateholder.jpg
Three Plate Holder,4188,(All) J&J Wire Products|Plate Holders,,,,,,"44"" T",,1,12.4,,,,,1,jjwire400,jjwire160,4188-tripleplateholder.jpg,4188-tripleplateholder.jpg,,,jjwire800,4188-tripleplateholder.jpg
Ornate Square 4 Plate Holder,DP1910,(All) J&J Wire Products|Plate Holders,,,,,,"31""TX17""W",,1,16.7,,,,,1,jjwire400,jjwire160,dp1910.jpg,dp1910.jpg,Oversize box required for this item when shipping which will make shipping cost extra. ,,jjwire800,dp1910.jpg
Fleur De Lis Horiz. 3 Plate Hldr-DK PEWTER,DP651,(All) J&J Wire Products|Plate Holders,"Fleur De Lis Horizontal Plate Holder for Three Plates – 44 1/2"" L (OS) – Must order a minimum of three for wholesale purchases.",,,,,,,3,18.55,,,,,3,jjwire400,jjwire160,dp651.jpg,dp651.jpg,,,jjwire800,dp651.jpg
Quilt/Blanket Holder,119,(All) J&J Wire Products|Quilt Holders,,,,,,"39""T21""W",,2,33.9,,,,,2,jjwire400,jjwire160,1192.jpg,1192.jpg,Oversize box required for this item when shipping which will make shipping cost extra. ,,jjwire800,1192.jpg
Small Quilt Holder ,245,(All) J&J Wire Products|Quilt Holders,,,,,,"21"" L",,1,6.9,,,,,1,jjwire400,jjwire160,245.jpg,245.jpg,,,jjwire800,245.jpg
Freestanding Quilt Holder w/shelf,481,(All) J&J Wire Products|Quilt Holders,,,,,,"39""T21""W",,2,34,,,,,2,jjwire400,jjwire160,481.jpg,481.jpg,Oversize box required for this item when shipping which will make shipping cost extra. ,,jjwire800,481.jpg
Victorian Miniature Quilt Holder,518,(All) J&J Wire Products|Quilt Holders,,,,,,"13 1/2""L",,1,7.85,,,,,1,jjwire400,jjwire160,518.jpg,518.jpg,,,jjwire800,518.jpg
Victorian Double Quilt Holder w/Shelf,639,(All) J&J Wire Products|Quilt Holders,,,,,,"29"" W",,2,28.45,,,,,2,jjwire400,jjwire160,6392.jpg,6392.jpg,Oversize box required for this item when shipping which will make shipping cost extra. ,,jjwire800,6392.jpg
Small Heart/Curly Quilt Holder,769,(All) J&J Wire Products|Quilt Holders,,,,,,"19"" L",,1,10.95,,,,,1,jjwire400,jjwire160,769.jpg,769.jpg,,,jjwire800,769.jpg
Scrolled Two Piece Quilt Rack (OS),4036,(All) J&J Wire Products|Quilt Holders,,,,,,"38"" T",,1,52.65,,,,,1,jjwire400,jjwire160,4036.jpg,4036.jpg,Oversize box required for this item when shipping which will make shipping cost extra. ,,jjwire800,4036.jpg
Quilt / Flag Holder,4095,(All) J&J Wire Products|Quilt Holders,,,,,,"29""W9""T",,1,3.55,,,,,1,jjwire400,jjwire160,4095.jpg,4095.jpg,,,jjwire800,4095.jpg
Quilt/Blanket Holder-BRONZE,BR119,(All) J&J Wire Products|Quilt Holders,"Wholesale Quilt or Blanket Holder (OS) – 39""T x 21"" W – Must order in increments of two.",,,,,"39""T21""W",,2,33.9,,,,,2,jjwire400,jjwire160,br119.jpg,br119.jpg,,,jjwire800,br119.jpg
Quilt Holder ,DP7119,(All) J&J Wire Products|Quilt Holders,"Quilt rack in a beautiful dark pewter finish. – 41"" T (OS)",,,,,"40""Tx22""Wx21""D",,1,32.3,,,,,1,jjwire400,jjwire160,dp7119.jpg,dp7119.jpg,Oversize box required for this item when shipping which will make shipping cost extra. ,,jjwire800,dp7119.jpg
Pumpkin Votive Holder,116,(All) J&J Wire Products|Votive Holders,,,,,,"11""T",,1,13.55,,,,,1,jjwire400,jjwire160,116.jpg,116.jpg,,,jjwire800,116.jpg
Votive Candle Holder w/Wood Holder,204,(All) J&J Wire Products|Votive Holders,,,,,,"2 1/2""T",,1,3.75,,,,,1,jjwire400,jjwire160,204.jpg,204.jpg,,,jjwire800,204.jpg
Snowman Votive Holder,232,(All) J&J Wire Products|Votive Holders,,,,,,"12""T",,1,7.6,,,,,1,jjwire400,jjwire160,232.jpg,232.jpg,,,jjwire800,232.jpg
Star Triple Flowerpot Votive Holder,282,(All) J&J Wire Products|Votive Holders,,,,,,"7 5/8""W",,1,5.3,,,,,1,jjwire400,jjwire160,282.jpg,282.jpg,,,jjwire800,282.jpg
Votive Holder for Flowerpot Glass,291,(All) J&J Wire Products|Votive Holders,,,,,,"3""T",,1,2.85,,,,,1,jjwire400,jjwire160,291.jpg,291.jpg,,,jjwire800,291.jpg
Flowerpot Votive Glass,292,(All) J&J Wire Products|Votive Holders,Imported,,,,,24/BX,,1,13.4,,,,,1,jjwire400,jjwire160,292.jpg,292.jpg,,,jjwire800,292.jpg
Flowerpot Votive Centerpiece,294,(All) J&J Wire Products|Votive Holders,Holds 6,,,,,"10 1/2""T",,1,13.2,,,,,1,jjwire400,jjwire160,294with545hook.jpg,294with545hook.jpg,Hook in photo sold separately (item # 545).,,jjwire800,294with545hook.jpg
Double Arch Votive Holder,404,(All) J&J Wire Products|Votive Holders,Holds 3,,,,,"12 1/2""L",,1,6.35,,,,,1,jjwire400,jjwire160,404.jpg,404.jpg,,,jjwire800,404.jpg
Double Arch Votive Holder,405,(All) J&J Wire Products|Votive Holders,Holds 5,,,,,"21""L",,1,7.25,,,,,1,jjwire400,jjwire160,405.jpg,405.jpg,,,jjwire800,405.jpg
Bell Shaped Votive Glass,466,(All) J&J Wire Products|Votive Holders,,,,,,12/BX,,1,33.65,,,,,1,jjwire400,jjwire160,466s.jpg,466s.jpg,,,jjwire800,466s.jpg
Star Single Flowerpot Votive Holder,492,(All) J&J Wire Products|Votive Holders,,,,,,"2 3/4""T",,1,3.55,,,,,1,jjwire400,jjwire160,492.jpg,492.jpg,,,jjwire800,492.jpg
Holder for Small Jar Candle/Votive,540,(All) J&J Wire Products|Votive Holders,,,,,,"9""T",,1,3.75,,,,,1,jjwire400,jjwire160,540.jpg,540.jpg,Hook in photo sold separately (item # 610).,,jjwire800,540.jpg
*Heart Votive Centerpiece,761,(All) J&J Wire Products|Votive Holders,,,,,,"13"" T",,1,9.7,,,,,1,jjwire400,jjwire160,761.jpg,761.jpg,,,jjwire800,761.jpg
*Square Multi Votive Holder-Holds 12 ,2050,(All) J&J Wire Products|Votive Holders,,,,,,"22""T25""W",,2,16.7,,,,,2,jjwire400,jjwire160,2050.jpg,2050.jpg,,,jjwire800,2050.jpg
Candle Wreath,3035,(All) J&J Wire Products|Votive Holders,Holds 16 votives,,,,,"26""T",,2,18.05,,,,,2,jjwire400,jjwire160,3035.jpg,3035.jpg,Oversize box required for this item when shipping which will make shipping cost extra. ,,jjwire800,3035.jpg
Small Star Votive Holder,4040,(All) J&J Wire Products|Votive Holders,,,,,,"12""Tx10""W",,1,9.45,,,,,1,jjwire400,jjwire160,Small-Star-Votive-Holder.jpg,Small-Star-Votive-Holder.jpg,,,jjwire800,Small-Star-Votive-Holder.jpg
Star Votive Holder,4055,(All) J&J Wire Products|Votive Holders,,,,,,"12""T",,1,5.25,,,,,1,jjwire400,jjwire160,4055.jpg,4055.jpg,Hook in photo sold separately (item # 539).,,jjwire800,4055.jpg
*Wall Votive Glass Holder,4115,(All) J&J Wire Products|Votive Holders,,,,,,"20""W27""T",,1,15.8,,,,,1,jjwire400,jjwire160,4115.jpg,4115.jpg,,,jjwire800,4115.jpg
Wall Art Votive Holder (holds 3 votives,4156,(All) J&J Wire Products|Votive Holders,,,,,,"21"" T",,2,12.75,,,,,2,jjwire400,jjwire160,4156.jpg,4156.jpg,,,jjwire800,4156.jpg
Circles on the Wall Votive Holder,4160,(All) J&J Wire Products|Votive Holders,,,,,,"21.5"" W",,1,5.3,,,,,1,jjwire400,jjwire160,4160.jpg,4160.jpg,,,jjwire800,4160.jpg
Abstract Wall Art Votive Holder (hlds 6),4185,(All) J&J Wire Products|Votive Holders,,,,,,"25"" T",,2,16.5,,,,,2,jjwire400,jjwire160,4185.jpg,4185.jpg,,,jjwire800,4185.jpg
Wall Hook for Hanging Wine Rack,766,(All) J&J Wire Products|Wine Racks,,,,,,"Extends 6"" out from wall",,1,3.1,,,,,1,jjwire400,jjwire160,766.jpg,766.jpg,Hook only!  Wine bottle holders #776 sold separately,,jjwire800,766.jpg
Add-On Wine Bottle Holder,776,(All) J&J Wire Products|Wine Racks,,,,,,Each,,1,3.75,,,,,1,jjwire400,jjwire160,776.jpg,776.jpg,Each holder is sold separately. Wall hook in photo (item # 766) sold separately.,,jjwire800,776.jpg
Six Bottle Wine Rack,777,(All) J&J Wire Products|Wine Racks,,,,,,"12 1/2"" L",,1,12.25,,,,,1,jjwire400,jjwire160,777.jpg,777.jpg,,,jjwire800,777.jpg
Triple Wine Bottle Holder,780,(All) J&J Wire Products|Wine Racks,,,,,,"13 1/2""T",,1,6.2,,,,,1,jjwire400,jjwire160,780.jpg,780.jpg,,,jjwire800,780.jpg
Rectangle Diamond Wine Rack ,1040,(All) J&J Wire Products|Wine Racks,,,,,,"23 1/2""W",,1,29,,,,,1,jjwire400,jjwire160,1040.jpg,1040.jpg,Oversize box required for this item when shipping which will make shipping cost extra. ,,jjwire800,1040.jpg
Strap Iron Wine Bottle Caddy,1775,(All) J&J Wire Products|Wine Racks,,,,,,"16""Tx8""W",,1,16.9,,,,,1,jjwire400,jjwire160,1775.jpg,1775.jpg,,,jjwire800,1775.jpg
Freestandng Wine Rack,2525,(All) J&J Wire Products|Wine Racks,Holds 3 Bottles,,,,,"12""T19""W",,1,28.4,,,,,1,jjwire400,jjwire160,2525.jpg,2525.jpg,,,jjwire800,2525.jpg
Wine Rack w/Tile Table Top,3062,(All) J&J Wire Products|Wine Racks,,,,,,"12""W32""T",,2,43.25,,,,,1,jjwire400,jjwire160,3062.jpg,3062.jpg,Oversize box required for this item when shipping which will make shipping cost extra. ,,jjwire800,3062.jpg
Forged Four Bottle Wine Rack,3066,(All) J&J Wire Products|Wine Racks,,,,,,11W19T,,1,19.6,,,,,1,jjwire400,jjwire160,3066.jpg,3066.jpg,,,jjwire800,3066.jpg
Wine Rack - Holds Six Bottles,3078,(All) J&J Wire Products|Wine Racks,,,,,,14T12W,,1,14.95,,,,,1,jjwire400,jjwire160,rack-30781.jpg,rack-30781.jpg,,,jjwire800,rack-30781.jpg
Hanging Wine Bottle Holder,3111,(All) J&J Wire Products|Wine Racks,,,,,,"12""Lx4""W",,1,2.8,,,,,1,jjwire400,jjwire160,3111.jpg,3111.jpg,,,jjwire800,3111.jpg
Freestanding Wine Glass Holder,4010,(All) J&J Wire Products|Wine Racks,,,,,,"25""T7""W",,1,16.6,,,,,1,jjwire400,jjwire160,4010.jpg,4010.jpg,,,jjwire800,4010.jpg
Wall Three Bottle & Wine Glass Holder,4027,(All) J&J Wire Products|Wine Racks,,,,,,"11"" T",,1,10.95,,,,,1,jjwire400,jjwire160,4027.jpg,4027.jpg,,,jjwire800,4027.jpg
Contemporary Wine Bottle & Glass Holder,4028,(All) J&J Wire Products|Wine Racks,,,,,,"27"" W",,1,22.95,,,,,1,jjwire400,jjwire160,4028.jpg,4028.jpg,,,jjwire800,4028.jpg
Two Bottle Wine & Glass Holder,4039,(All) J&J Wire Products|Wine Racks,,,,,,"15"" T",,1,17.55,,,,,1,jjwire400,jjwire160,4039.jpg,4039.jpg,,,jjwire800,4039.jpg
Four Bottle Wine Rack,4100,(All) J&J Wire Products|Wine Racks,,,,,,"5""W15""T",,1,13.25,,,,,1,jjwire400,jjwire160,4100.jpg,4100.jpg,,,jjwire800,4100.jpg
Wall Mount Wine Bar Rack ,4165,(All) J&J Wire Products|Wine Racks,,,,,,"19"" W",,1,31.05,,,,,1,jjwire400,jjwire160,4165.jpg,4165.jpg,,,jjwire800,4165.jpg
Wine Glass Attachment for #326 & #4025,4169,(All) J&J Wire Products|Wine Racks,,,,,,"2"" T",,1,1.35,,,,,1,jjwire400,jjwire160,4169.jpg,4169.jpg,,,jjwire800,4169.jpg
Freestanding Four Wine Glass Holder,4170,(All) J&J Wire Products|Wine Racks,,,,,,"Freestanding four wine glass holder - 16 1/2"" T x 10"" W",,1,13.8,,,,,,jjwire400,jjwire160,4170-wineglassholder2.jpg,4170-wineglassholder2.jpg,,,jjwire800,4170-wineglassholder2.jpg
Wall Two Bottle Wine & Glass Holder,4171,(All) J&J Wire Products|Wine Racks,,,,,,"18"" T",,1,17.55,,,,,1,jjwire400,jjwire160,4171.jpg,4171.jpg,,,jjwire800,4171.jpg
Under Cabinet Wine Glass Holder,4172,(All) J&J Wire Products|Wine Racks,,,,,,"9.5"" L",,1,3.2,,,,,1,jjwire400,jjwire160,4172.jpg,4172.jpg,,,jjwire800,4172.jpg
Five Bottle Wall Wine Rack,4176,(All) J&J Wire Products|Wine Racks,,,,,,"Wall Wine Rack that will hold five bottles. 22 1/2"" Tall, 9 1/2"" Wide and 4"" in Depth.",,1,11.2,,,,,1,jjwire400,jjwire160,4176-fivebottlewallwinerack.jpg,4176-fivebottlewallwinerack.jpg,,,jjwire800,4176-fivebottlewallwinerack.jpg
Horizontal Wine Bottle Stand - Holds 4 Bottles,4178,(All) J&J Wire Products|Wine Racks,,,,,,"Horizontal Wine Bottle Stand - Holds 4 bottles 7""T x 15"" W x 7""D",,1,11.95,,,,,1,jjwire400,jjwire160,4178horizontal4bottlewineholder.jpg,4178horizontal4bottlewineholder.jpg,,,jjwire800,4178horizontal4bottlewineholder.jpg
Diamond Four Bottle Wine Rack,4182,(All) J&J Wire Products|Wine Racks,,,,,,"23.5"" T",,1,14.85,,,,,1,jjwire400,jjwire160,4182.jpg,4182.jpg,,,jjwire800,4182.jpg
Freestanding Five Bottle Wine Rack,4189,(All) J&J Wire Products|Wine Racks,,,,,,"Wrought Iron Five Bottle Wine Rack - 13""T x 9 1/2"" W x 7"" D",,1,11.9,,,,,1,jjwire400,jjwire160,4189-fivebottlewineholder.jpg,4189-fivebottlewineholder.jpg,,,jjwire800,4189-fivebottlewineholder.jpg
F/S Vertical Wine Rack ,BR1513,(All) J&J Wire Products|Wine Racks,"Freestanding Wine Rack – Holds 4 Bottles – 39"" T – Must order in increments of two.",,,,,"39""Tx10""x10""",,2,40.2,,,,,2,jjwire400,jjwire160,br1513.jpg,br1513.jpg,Oversize box required for this item when shipping which will make shipping cost extra. ,,jjwire800,br1513.jpg
Vertical Wall Vine Wine Rack,BR2777,(All) J&J Wire Products|Wine Racks,Bronze Finish,,,,,"41""T24""W",,1,66.45,,,,,1,jjwire400,jjwire160,jbr2777.jpg,jbr2777.jpg,Oversize box required for this item when shipping which will make shipping cost extra. ,,jjwire800,jbr2777.jpg
Wall Vine Wine Rack,BR3333,(All) J&J Wire Products|Wine Racks,Bronze Finish,,,,,"41""Wx24""T",,1,54.9,,,,,1,jjwire400,jjwire160,jbr3333.jpg,jbr3333.jpg,Oversize box required for this item when shipping which will make shipping cost extra. ,,jjwire800,jbr3333.jpg
Wine Rack,DP1020,(All) J&J Wire Products|Wine Racks,"Dark Pewter Wine Rack – Holds 13 Bottles 33 31/2"" T (OS) – Must order a minimum of two.",,,,,"33 1/2""T",,2,35.35,,,,,2,jjwire400,jjwire160,dp1020.jpg,dp1020.jpg,Oversize box required for this item when shipping which will make shipping cost extra. ,,jjwire800,dp1020.jpg
Extra Hook for #325N & #325B (No Image),325HK,Miscellaneous,(All) J&J Wire Products|Fixtures and Hooks,,,,,,,1,0.4,,,,,1,jjwire400,jjwire160,,,,,jjwire800,
Extra Hook for #325N & #325B (No Image),325HK,Miscellaneous,(All) J&J Wire Products|Fixtures and Hooks,,,,,,,1,0.4,,,,,1,jjwire400,jjwire160,,,,,jjwire800,
Extra Hook for #326 (No Image),326HK,Miscellaneous,(All) J&J Wire Products|Fixtures and Hooks,,,,,,,1,0.4,,,,,1,jjwire400,jjwire160,,,,,jjwire800,
Extra Hook for #326 (No Image),326HK,Miscellaneous,(All) J&J Wire Products|Fixtures and Hooks,,,,,,,1,0.4,,,,,1,jjwire400,jjwire160,,,,,jjwire800,
Business Card Holder,4195,Miscellaneous,,,,,,"4 1/4"" T",,1,3.05,,,,,1,jjwire400,jjwire160,,,,,jjwire800,
Business Card Holder,4195,Miscellaneous,,,,,,"4 1/4"" T",,1,3.05,,,,,1,jjwire400,jjwire160,,,,,jjwire800,
Four Piece Picture/Plate Holder,4191,Miscellaneous,,,,,,"34""Tx36""W",,1,43.3,,,,,1,jjwire400,jjwire160,,,,,jjwire800,
Four Piece Picture/Plate Holder,4191,Miscellaneous,,,,,,"34""Tx36""W",,1,43.3,,,,,1,jjwire400,jjwire160,,,,,jjwire800,
Freestanding wine glass/bottle rack,4196,Miscellaneous,,,,,,"23"" T",,1,18.05,,,,,1,jjwire400,jjwire160,,,,,jjwire800,
Freestanding wine glass/bottle rack,4196,Miscellaneous,,,,,,"23"" T",,1,18.05,,,,,1,jjwire400,jjwire160,,,,,jjwire800,
3 Bottle Wine Rack w/rod feet - liter,4210,Miscellaneous,,,,,,"10"" x 7"" W",,1,9.25,,,,,1,jjwire400,jjwire160,,,,,jjwire800,
3 Bottle Wine Rack w/rod feet - liter,4210,Miscellaneous,,,,,,"10"" x 7"" W",,1,9.25,,,,,1,jjwire400,jjwire160,,,,,jjwire800,
3 Bottle Wine Rack w/ ball feet - liter,4225,Miscellaneous,,,,,,"10"" T",,1,8.25,,,,,1,jjwire400,jjwire160,,,,,jjwire800,
3 Bottle Wine Rack w/ ball feet - liter,4225,Miscellaneous,,,,,,"10"" T",,1,8.25,,,,,1,jjwire400,jjwire160,,,,,jjwire800,
Wrought Iron Bottle Carrier w/opener,5035,Miscellaneous,,,,,,,,1,14.4,,,,,1,jjwire400,jjwire160,,,,,jjwire800,
Wrought Iron Bottle Carrier w/opener,5035,Miscellaneous,,,,,,,,1,14.4,,,,,1,jjwire400,jjwire160,,,,,jjwire800,
Wrought Iron 3 Quart Jar Holder,5012,Miscellaneous,,,,,,,,1,8.8,,,,,1,jjwire400,jjwire160,,,,,jjwire800,
Wrought Iron 3 Quart Jar Holder,5012,Miscellaneous,,,,,,,,1,8.8,,,,,1,jjwire400,jjwire160,,,,,jjwire800,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,
