"OP-25, 20""x30"" Oval Patch, Snowman with Crow",65-025SC,(ALL) Capitol Products|(All) Christmas|Print Patch Rugs (All),"OP-25 Snowman with Crow Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-025SC_grande.jpg,65-025SC_grande.jpg,,,Cap 800,65-025SC_grande.jpg
"OP-25 Santa Reindeer Oval Patch 20""x30""",65-025SR,(ALL) Capitol Products|(All) Christmas|Print Patch Rugs (All),"OP-25 Santa Reindeer Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,"20""x30""",,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-025SR_grande.jpg,65-025SR_grande.jpg,Made with 100% Natural Jute,,Cap 800,65-025SR_grande.jpg
OP Welcome Family Friends 20x30 Oval,65-025WF,"(ALL) Capitol Products|(All) Rustic Country|20"" x 30"" Print Rugs","OP-25 Welcome Family & Friends Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-025WF_28c899a8-9594-4c2b-af27-b20103d64e67_large.jpg,65-025WF_28c899a8-9594-4c2b-af27-b20103d64e67_large.jpg,,,Cap 800,65-025WF_28c899a8-9594-4c2b-af27-b20103d64e67_large.jpg
"OP-42, 20""x30"" Oval Patch, Apples",65-042A,(ALL) Capitol Products|(All) Fall & Thanksgiving|Print Patch Rugs (All),"OP-42 Apples Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-042A_grande.jpg,65-042A_grande.jpg,,,Cap 800,65-042A_grande.jpg
"OP-43, 20""x30"" Oval Patch, Black Bears",65-043BB,"(ALL) Capitol Products|(All) Lodge, Cabin & Lake|Print Patch Rugs (All)","OP-43 Black Bears Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-043BB_grande.jpg,65-043BB_grande.jpg,,,Cap 800,65-043BB_grande.jpg
"OP-43, 20""x30"" Oval Patch, Bear/Moose",65-043BM,"(ALL) Capitol Products|(All) Lodge, Cabin & Lake|Print Patch Rugs (All)","OP-43 Bear/Moose Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-043BM_grande.jpg,65-043BM_grande.jpg,,,Cap 800,65-043BM_grande.jpg
"OP-51 Bull Moose Oval Patch 20""x30""",65-051BM,"(ALL) Capitol Products|(All) Lodge, Cabin & Lake|Print Patch Rugs (All)","OP-51 Bull Moose Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,"20""x30""",,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-051BM_grande.jpg,65-051BM_grande.jpg,Made with 100% Natural Jute,,Cap 800,65-051BM_grande.jpg
OP Gold Stars 20x30 Oval,65-051GS,"(ALL) Capitol Products|(Newest) Additions|20"" x 30"" Ovals & Rect.","OP-51 Gold Stars Oval Patch 20""x30""",Out of stock,,,,20X30,,1,7.48,,,,,1,Cap 400,Cap 160,65-051GS_1024x1024@2x.jpg,65-051GS_1024x1024@2x.jpg,,,Cap 800,65-051GS_1024x1024@2x.jpg
OP Moose Forest 20x30 Oval,65-051MF,"(ALL) Capitol Products|(All) Lodge, Cabin & Lake|Print Patch Rugs (All)","OP-51 Moose Forest Oval Patch 20""x30""",Out of stock - order to ship after April 15th,,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-051MF_grande.jpg,65-051MF_grande.jpg,,,Cap 800,65-051MF_grande.jpg
OP Moose Wading 20x30 Oval,65-051MW,"(ALL) Capitol Products|(All) Lodge, Cabin & Lake|Print Patch Rugs (All)","OP-51 Moose Wading Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-051MW_grande.jpg,65-051MW_grande.jpg,,,Cap 800,65-051MW_grande.jpg
"OP-51 Needles & Cones Oval Patch 20""x30""",65-051NC,"(ALL) Capitol Products|(All) Lodge, Cabin & Lake|Print Patch Rugs (All)","OP-51 Needles & Cones Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,"20""x30""",,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-051NC_grande.jpg,65-051NC_grande.jpg,Made with 100% Natural Jute,,Cap 800,65-051NC_grande.jpg
"OP-51 Welcome Patch Oval Patch 20""x30""",65-051WP,"(ALL) Capitol Products|(All) Lodge, Cabin & Lake|Print Patch Rugs (All)","OP-51 Welcome Patch Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,"20""x30""",,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-051WP_grande.jpg,65-051WP_grande.jpg,Made with 100% Natural Jute,,Cap 800,65-051WP_grande.jpg
"OP-57, 20""x30"" Oval Patch, Dachshund",65-057D,(ALL) Capitol Products|(All) Rustic Country|Print Patch Rugs (All),"OP-57 Dachshund Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-057D_grande.jpg,65-057D_grande.jpg,,,Cap 800,65-057D_grande.jpg
"OP-57, 20""x30"" Oval Patch, Deer/Pinecone",65-057DP,"(ALL) Capitol Products|(All) Lodge, Cabin & Lake|Print Patch Rugs (All)","OP-57 Deer/Pinecone Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-057DP_grande.jpg,65-057DP_grande.jpg,,,Cap 800,65-057DP_grande.jpg
OP Pinecone Red Berry 20x30,65-057PRB,"(ALL) Capitol Products|(Newest) Additions|20"" x 30"" Ovals & Rect.","OP-57 Pinecone Red Berry Oval Patch 20""x30""",Out of stock,,,,20X30,,1,7.48,,,,,1,Cap 400,Cap 160,65-057PRB_1024x1024@2x.jpg,65-057PRB_1024x1024@2x.jpg,,,Cap 800,65-057PRB_1024x1024@2x.jpg
"OP-79, 20""x30"" Oval Patch, Welcome Loons",65-079WL,"(ALL) Capitol Products|(All) Lodge, Cabin & Lake|Print Patch Rugs (All)","OP-79 Welcome Loons Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-079WL_grande.jpg,65-079WL_grande.jpg,,,Cap 800,65-079WL_grande.jpg
OP Bear Paw 20x30 Oval,65-081BP,(ALL) Capitol Products|Print Patch Rugs (All)|Western,"OP-81 Bear Paw Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-081BP_grande.jpg,65-081BP_grande.jpg,,,Cap 800,65-081BP_grande.jpg
"OP-81 Chickadee Oval Patch 20""x30""",65-081C,(ALL) Capitol Products|(All) Garden|Print Patch Rugs (All),"OP-81 Chickadee Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,"20""x30""",,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-081C_grande.jpg,65-081C_grande.jpg,Made with 100% Natural Jute,,Cap 800,65-081C_grande.jpg
OP Labs In Canoe 20x30 Oval,65-081LC,"(ALL) Capitol Products|(All) Lodge, Cabin & Lake|(Newest) Additions|Print Patch Rugs (All)","OP-81 Labs in Canoe Oval Patch 20""x30""",Out of stock - order to ship after April 15th,,,,13X19,,1,14.95,,,,,1,Cap 400,Cap 160,65-081LC.jpg,65-081LC.jpg,,,Cap 800,65-081LC.jpg
OP Moon Star Snowman 20x30 Oval,65-081MSS,"(ALL) Capitol Products|(All) Christmas|20"" x 30"" Print Rugs","OP-81 Moon & Star Snowman Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-081MSS_54abc814-0cad-496e-835d-715a8fd27831_large.jpg,65-081MSS_54abc814-0cad-496e-835d-715a8fd27831_large.jpg,,,Cap 800,65-081MSS_54abc814-0cad-496e-835d-715a8fd27831_large.jpg
OP Pinecone 20x30 Oval,65-081P,"(ALL) Capitol Products|(All) Lodge, Cabin & Lake|20"" x 30"" Print Rugs","OP-81 Pinecone Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-081P_grande.jpg,65-081P_grande.jpg,,,Cap 800,65-081P_grande.jpg
"OP-81, 20""x30"" Oval Patch, Pinecone Welcome",65-081PW,"(ALL) Capitol Products|(All) Lodge, Cabin & Lake|Print Patch Rugs (All)","OP-81 Pinecone Welcome Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-081PW_grande.jpg,65-081PW_grande.jpg,,,Cap 800,65-081PW_grande.jpg
"OP-81, 20""x30"" Oval Patch, Wipe Your Paws",65-081WYP,"(ALL) Capitol Products|(All) Lodge, Cabin & Lake|Print Patch Rugs (All)","OP-81 Wipe Your Paws Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-081WYP_grande.jpg,65-081WYP_grande.jpg,,,Cap 800,65-081WYP_grande.jpg
"OP-83, 20""x30"" Oval Patch, Pinecone Red Berry",65-083PRB,"(ALL) Capitol Products|(All) Lodge, Cabin & Lake|Print Patch Rugs (All)","OP-83 Pinecone Red Berry Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-083PRB_grande.jpg,65-083PRB_grande.jpg,,,Cap 800,65-083PRB_grande.jpg
"OP-99, 20""x30"" Oval Patch, Black Stars",65-099S,(ALL) Capitol Products|(All) Rustic Country|Print Patch Rugs (All),"OP-99 Black Stars Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-099S_grande.jpg,65-099S_grande.jpg,,,Cap 800,65-099S_grande.jpg
"OP-100, 20""x30"" Oval Patch, Cat/Grasshopper",65-100CG,(ALL) Capitol Products|(All) Garden|Print Patch Rugs (All),"OP-100 Cat/Grasshopper Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-100CG_grande.jpg,65-100CG_grande.jpg,,,Cap 800,65-100CG_grande.jpg
"OP-111, 20""x30"" Oval Patch, Gingerbread Men",65-111GBM,(ALL) Capitol Products|(All) Christmas|Print Patch Rugs (All),"OP-111 Gingerbread Men Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-111GBM_grande.jpg,65-111GBM_grande.jpg,,,Cap 800,65-111GBM_grande.jpg
OP Adirondack Loon 20x30 Oval,65-116AL,(ALL) Capitol Products|(Newest) Additions|Print Patch Rugs (All)|Western,"OP-116 Adirondack Loon Oval Patch 20""x30""",Out of stock - order to ship after April 15th,,,,13X19,,1,14.95,,,,,1,Cap 400,Cap 160,65-116AL.jpg,65-116AL.jpg,,,Cap 800,65-116AL.jpg
OP Bear Cubs 20x30 Oval,65-116BC,(ALL) Capitol Products|(All) Christmas|Print Patch Rugs (All),"OP-116 Bear Cubs Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-116BC_2019_large.jpg,65-116BC_2019_large.jpg,,,Cap 800,65-116BC_2019_large.jpg
"OP-116 Bear Timbers Oval Patch 20""x30""",65-116BT,"(ALL) Capitol Products|(All) Lodge, Cabin & Lake|Print Patch Rugs (All)","OP-116 Bear Timbers Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,"20""x30""",,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-116BT_grande.jpg,65-116BT_grande.jpg,Made with 100% Natural Jute,,Cap 800,65-116BT_grande.jpg
"OP-116 Irish Shamrock Oval Patch 20""x30""",65-116IS,(ALL) Capitol Products|Print Patch Rugs (All)|Spring & Easter,"OP-116 Irish Shamrock Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,"20""x30""",,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-116IS_grande.jpg,65-116IS_grande.jpg,Made with 100% Natural Jute,,Cap 800,65-116IS_grande.jpg
OP Loon on Lake 20x30 Oval,65-116LL,(ALL) Capitol Products|Print Patch Rugs (All)|Spring & Easter,"OP-116 Loon on Lake Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-116LL_2019_large.jpg,65-116LL_2019_large.jpg,,,Cap 800,65-116LL_2019_large.jpg
OP Mama and Baby Bear 20x30 Oval,65-116MB,"(ALL) Capitol Products|(All) Lodge, Cabin & Lake|Print Patch Rugs (All)","OP-116 Mama & Baby Bear Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-116MB_grande.jpg,65-116MB_grande.jpg,,,Cap 800,65-116MB_grande.jpg
"OP-116, 20""x30"" Oval Patch, Raccoon Welcome",65-116RW,"(ALL) Capitol Products|(All) Lodge, Cabin & Lake|Print Patch Rugs (All)","OP-116 Raccoon Welcome Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-116RW_grande.jpg,65-116RW_grande.jpg,,,Cap 800,65-116RW_grande.jpg
"OP-116, 20""x30"" Oval Patch, Shamrock",65-116S,(ALL) Capitol Products|Print Patch Rugs (All)|Spring & Easter,"OP-116 Shamrock Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-116S_grande.jpg,65-116S_grande.jpg,,,Cap 800,65-116S_grande.jpg
OP Shamrock Welcome 20x30,65-116SW,"(ALL) Capitol Products|(Newest) Additions|20"" x 30"" Ovals & Rect.","OP-116 Shamrock Welcome Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1,7.48,,,,,1,Cap 400,Cap 160,65-116SW_1024x1024@2x.jpg,65-116SW_1024x1024@2x.jpg,,,Cap 800,65-116SW_1024x1024@2x.jpg
OP Tall Timbers 20x30 Oval,65-116TT,(ALL) Capitol Products|Print Patch Rugs (All)|Western,"OP-116 Tall Timbers Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-116TT_grande.jpg,65-116TT_grande.jpg,,,Cap 800,65-116TT_grande.jpg
"OP-129 Fox Family Oval Patch 20""x30""",65-129FF,"(ALL) Capitol Products|(All) Lodge, Cabin & Lake|Print Patch Rugs (All)","OP-129 Fox Family Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,"20""x30""",,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-129FF_grande.jpg,65-129FF_grande.jpg,Made with 100% Natural Jute,,Cap 800,65-129FF_grande.jpg
"OP-129, 20""x30"" Oval Patch, Horse",65-129H,(ALL) Capitol Products|Print Patch Rugs (All)|Western,"OP-129 Horse Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-129H_grande.jpg,65-129H_grande.jpg,,,Cap 800,65-129H_grande.jpg
OP Black Cat Pumpkin 20x30 Oval,65-222BCP,"(ALL) Capitol Products|(All) Fall & Thanksgiving|20"" x 30"" Print Rugs","OP-222 Black Cat Pumpkin Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-222BCP_6133705c-4d3b-44ba-b246-c4da61972f3f_large.jpg,65-222BCP_6133705c-4d3b-44ba-b246-c4da61972f3f_large.jpg,,,Cap 800,65-222BCP_6133705c-4d3b-44ba-b246-c4da61972f3f_large.jpg
"OP-222, 20""x30"" Oval Patch, Harvest Pumpkin",65-222HP,(ALL) Capitol Products|(All) Fall & Thanksgiving|Print Patch Rugs (All),"OP-222 Harvest Pumpkin Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-222HP_grande.jpg,65-222HP_grande.jpg,,,Cap 800,65-222HP_grande.jpg
"OP-222 Joyful Harvest Oval Patch 20""x30""",65-222JH,(ALL) Capitol Products|(All) Fall & Thanksgiving|Print Patch Rugs (All),"OP-222 Joyful Harvest Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,"20""x30""",,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-222JH_grande.jpg,65-222JH_grande.jpg,Made with 100% Natural Jute,,Cap 800,65-222JH_grande.jpg
"OP-222, 20""x30"" Oval Patch, Pumpkin Celebration",65-222PC,(ALL) Capitol Products|(All) Fall & Thanksgiving|Print Patch Rugs (All),"OP-222 Pumpkin Celebration Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-222PC_grande.jpg,65-222PC_grande.jpg,,,Cap 800,65-222PC_grande.jpg
"OP-222, 20""x30"" Oval Patch, Witch Hat",65-222WH,(ALL) Capitol Products|(All) Fall & Thanksgiving|Print Patch Rugs (All),"OP-222 Witch Hat Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-222WH_grande.jpg,65-222WH_grande.jpg,,,Cap 800,65-222WH_grande.jpg
"OP-238, 20""x30"" Oval Patch, Black Bears",65-238BB,(ALL) Capitol Products|Print Patch Rugs (All)|Western,"OP-238 Black Bears Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-238BB_grande.jpg,65-238BB_grande.jpg,,,Cap 800,65-238BB_grande.jpg
"OP-238, 20""x30"" Oval Patch, Cardinal",65-238C,"(ALL) Capitol Products|(All) Lodge, Cabin & Lake|Print Patch Rugs (All)","OP-238 Cardinal Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-238C_grande.jpg,65-238C_grande.jpg,,,Cap 800,65-238C_grande.jpg
OP Ferns 20x30 Oval,65-238F,"(ALL) Capitol Products|(Newest) Additions|20"" x 30"" Ovals & Rect.","OP-238 Ferns Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1,7.48,,,,,1,Cap 400,Cap 160,65-238F_1024x1024@2x.jpg,65-238F_1024x1024@2x.jpg,,,Cap 800,65-238F_1024x1024@2x.jpg
OP Stars 20x30 Oval,65-238S,"(ALL) Capitol Products|(Newest) Additions|20"" x 30"" Ovals & Rect.","OP-238 Black Stars Oval Patch 20""x30""",Out of stock,,,,20X30,,1,7.48,,,,,1,Cap 400,Cap 160,65-238S_1024x1024@2x.jpg,65-238S_1024x1024@2x.jpg,,,Cap 800,65-238S_1024x1024@2x.jpg
"OP-240, 20""x30"" Oval Patch, Buffalo",65-240B,(ALL) Capitol Products|Print Patch Rugs (All)|Western,"OP-240 Buffalo Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-240B_grande.jpg,65-240B_grande.jpg,,,Cap 800,65-240B_grande.jpg
"OP-244, 20""x30"" Oval Patch, Trout",65-244T,"(ALL) Capitol Products|(All) Lodge, Cabin & Lake|Print Patch Rugs (All)","OP-244 Trout Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-244T_grande.jpg,65-244T_grande.jpg,,,Cap 800,65-244T_grande.jpg
"OP-245, 20""x30"" Oval Patch, Mermaid",65-245M,(ALL) Capitol Products|(All) Beach & Seashore|Print Patch Rugs (All),"OP-245 Mermaid Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-245M_grande.jpg,65-245M_grande.jpg,,,Cap 800,65-245M_grande.jpg
"OP-246, 20""x30"" Oval Patch, Winter Wonderland",65-246WW,(ALL) Capitol Products|(All) Christmas|Print Patch Rugs (All),"OP-246 Winter Wonderland Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-246WW_grande.jpg,65-246WW_grande.jpg,,,Cap 800,65-246WW_grande.jpg
"OP-250, 20""x30"" Oval Patch, Winter Cat",65-250WC,(ALL) Capitol Products|(All) Christmas|Print Patch Rugs (All),"OP-250 Winter Cat Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-250WC_grande.jpg,65-250WC_grande.jpg,,,Cap 800,65-250WC_grande.jpg
OP Bee Happy 20x30 Oval,65-300BH,(ALL) Capitol Products|(All) Christmas|Print Patch Rugs (All),"OP-300 Bee Happy Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-300BH_2019_large.jpg,65-300BH_2019_large.jpg,,,Cap 800,65-300BH_2019_large.jpg
"OP-300, 20""x30"" Oval Patch, Sunflowers",65-300S,(ALL) Capitol Products|(All) Fall & Thanksgiving|Print Patch Rugs (All),"OP-300 Sunflowers Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-300S_grande.jpg,65-300S_grande.jpg,,,Cap 800,65-300S_grande.jpg
"OP-300, 20""x30"" Oval Patch, Sheep & Barn Star",65-300SBS,(ALL) Capitol Products|(All) Rustic Country|Print Patch Rugs (All),"OP-300 Sheep & Barn Star Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-300SBS_grande.jpg,65-300SBS_grande.jpg,,,Cap 800,65-300SBS_grande.jpg
"OP-300 Sunflowers in Crock Oval Patch 20""x30""",65-300SC,(ALL) Capitol Products|(All) Fall & Thanksgiving|Print Patch Rugs (All),"OP-300 Sunflowers in Crock Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,"20""x30""",,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-300SC_grande.jpg,65-300SC_grande.jpg,Made with 100% Natural Jute,,Cap 800,65-300SC_grande.jpg
"OP-300 Wheelbarrow Oval Patch 20""x30""",65-300W,(ALL) Capitol Products|(All) Garden|Print Patch Rugs (All),"OP-300 Wheelbarrow Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,"20""x30""",,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-300W_grande.jpg,65-300W_grande.jpg,Made with 100% Natural Jute,,Cap 800,65-300W_grande.jpg
"OP-304, 20""x30"" Oval Patch, Covered Bridge",65-304CB,(ALL) Capitol Products|(All) Rustic Country|Print Patch Rugs (All),"OP-304 Covered Bridge Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-304CB_grande.jpg,65-304CB_grande.jpg,,,Cap 800,65-304CB_grande.jpg
"OP-307, 20""x30"" Oval Patch, Apple Basket",65-307AB,(ALL) Capitol Products|(All) Fall & Thanksgiving|Print Patch Rugs (All),"OP-307 Apple Basket Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-307AB_grande.jpg,65-307AB_grande.jpg,,,Cap 800,65-307AB_grande.jpg
"OP-311, 20""x30"" Oval Patch, Bass Harbor",65-311BH,"(ALL) Capitol Products|(All) Lodge, Cabin & Lake|Print Patch Rugs (All)","OP-311 Bass Harbor Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-311BH_grande.jpg,65-311BH_grande.jpg,,,Cap 800,65-311BH_grande.jpg
"OP-312, 20""x30"" Oval Patch, Blueberry Basket",65-312BB,(ALL) Capitol Products|(All) Garden|Print Patch Rugs (All),"OP-312 Blueberry Basket Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-312BB_grande.jpg,65-312BB_grande.jpg,,,Cap 800,65-312BB_grande.jpg
"OP-312, 20""x30"" Oval Patch, Blue Stars",65-312BS,(ALL) Capitol Products|(All) Farmhouse|Print Patch Rugs (All),"OP-312 Blue Stars Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-312BS_grande.jpg,65-312BS_grande.jpg,,,Cap 800,65-312BS_grande.jpg
OP Blueberry Vine 20x30 Oval,65-312BV,(ALL) Capitol Products|(All) Farmhouse|Print Patch Rugs (All),"OP-312 Blueberry Vine Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-312BV_2019_large.jpg,65-312BV_2019_large.jpg,,,Cap 800,65-312BV_2019_large.jpg
"OP-313, 20""x30"" Oval Patch, Black Bears",65-313BB,"(ALL) Capitol Products|(All) Lodge, Cabin & Lake|Print Patch Rugs (All)","OP-313 Black Bears Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-313BB_grande.jpg,65-313BB_grande.jpg,,,Cap 800,65-313BB_grande.jpg
"OP-313 Bear Silhouette Oval Patch 20""x30""",65-313BE,"(ALL) Capitol Products|(All) Lodge, Cabin & Lake|Print Patch Rugs (All)","OP-313 Bear Silhouette Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,"20""x30""",,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-313BE_grande.jpg,65-313BE_grande.jpg,Made with 100% Natural Jute,,Cap 800,65-313BE_grande.jpg
"OP-313 Black Lab Oval Patch 20""x30""",65-313BL,"(ALL) Capitol Products|(All) Lodge, Cabin & Lake|Print Patch Rugs (All)","OP-313 Black Lab Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,"20""x30""",,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-313BL_grande.jpg,65-313BL_grande.jpg,Made with 100% Natural Jute,,Cap 800,65-313BL_grande.jpg
"OP-313, 20""x30"" Oval Patch, Black Stars",65-313BS,"(ALL) Capitol Products|(All) Lodge, Cabin & Lake|Print Patch Rugs (All)","OP-313 Black Stars Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-313BS_grande.jpg,65-313BS_grande.jpg,,,Cap 800,65-313BS_grande.jpg
"OP-313, 20""x30"" Oval Patch, Fox",65-313F,"(ALL) Capitol Products|(All) Lodge, Cabin & Lake|Print Patch Rugs (All)","OP-313 Fox Oval Patch 20""x30""",In stock & shipping (checked Mar 17),,,,20X30,,1.00,14.95,,,,,1.00,Cap 400,Cap 160,65-313F_grande.jpg,65-313F_grande.jpg,,,Cap 800,65-313F_grande.jpg
OP Horse Portrait 20x30 Oval,65-313HP,"(ALL) Capitol Products|(Newest) Additions|20"" x 30"" Ovals & Rect.","OP-313 Horse Portrait Oval Patch 20""x30""",Out of stock,,,,20X30,,1,7.48,,,,,1,Cap 400,Cap 160,65-313HP_1024x1024@2x.jpg,65-313HP_1024x1024@2x.jpg,,,Cap 800,65-313HP_1024x1024@2x.jpg
