Jamestown Lamp in Hartford Black with Shade,9188XH1,(All) Irvin's Products|Lamps with Shade||||||||,"A finely crafted table lamp with four candelabra arms and a standard socket on top with three way lighting capability. Our Jamestown Lamp exudes a genteel country feeling like that on a gentleman's farm or a plantation of the Old South. Has a 7-foot cord and line switch; Plugs into wall outlet; Top center has a standard socket, 1 x 150 watts max; Arms have candelabra sockets, 4 x 60 watts max. UL listed for dry locations. Heavily distressed black over red paint finish; Black textured shade included. Lamp Base is made in the USA, Shade is Imported.",In Stock,,,1,21.5-Inches high and 15-Inches diameter,1,171.00,,0.00,,0.00,1,9188XH1.jpg,
Jamestown Lamp in Hartford Mustard with Shade,9188AH3,(All) Irvin's Products|Lamps with Shade||||||||,"A finely crafted table lamp with four candelabra arms and a standard socket on top with three way lighting capability. Our Jamestown Lamp exudes a genteel country feeling like that on a gentleman's farm or a plantation of the Old South. Has a 7-foot cord and line switch; Plugs into wall outlet; Top center has a standard socket, 1 x 150 watts max; Arms have candelabra sockets, 4 x 60 watts max. UL listed for dry locations. Heavily distressed black over red paint finish; Ivory Linen shade included. Lamp Base is made in the USA, Shade is Imported.",In Stock,,,1,21.5-Inches high and 15-Inches diameter,1,171.00,,0.00,,0.00,1,9188AH3.jpg,
Jamestown Lamp in Hartford Mustard with Shade,9188XH3,(All) Irvin's Products|Lamps with Shade||||||||,"A finely crafted table lamp with four candelabra arms and a standard socket on top with three way lighting capability. Our Jamestown Lamp exudes a genteel country feeling like that on a gentleman's farm or a plantation of the Old South. Has a 7-foot cord and line switch; Plugs into wall outlet; Top center has a standard socket, 1 x 150 watts max; Arms have candelabra sockets, 4 x 60 watts max. UL listed for dry locations. Heavily distressed mustard over red paint finish; Black textured shade included. Lamp Base is made in the USA, Shade is Imported.",In Stock,,,1,21.5-Inches high and 15-Inches diameter,1,171.00,,0.00,,0.00,1,9188XH3.jpg,
Jamestown Lamp in Hartford Pumpkin with Shade,9188AH4,(All) Irvin's Products|Lamps with Shade||||||||,"A finely crafted table lamp with four candelabra arms and a standard socket on top with three way lighting capability. Our Jamestown Lamp exudes a genteel country feeling like that on a gentleman's farm or a plantation of the Old South. Has a 7-foot cord and line switch; Plugs into wall outlet; Top center has a standard socket, 1 x 150 watts max; Arms have candelabra sockets, 4 x 60 watts max. UL listed for dry locations. Heavily distressed black over red paint finish; Ivory Linen shade included. Lamp Base is made in the USA, Shade is Imported.",In Stock,,,1,21.5-Inches high and 15-Inches diameter,1,171.00,,0.00,,0.00,1,9188AH4.jpg,
Jamestown Lamp in Hartford Pumpkin with Shade,9188XH4,(All) Irvin's Products|Lamps with Shade||||||||,"A finely crafted table lamp with four candelabra arms and a standard socket on top with three way lighting capability. Our Jamestown Lamp exudes a genteel country feeling like that on a gentleman's farm or a plantation of the Old South. Has a 7-foot cord and line switch; Plugs into wall outlet; Top center has a standard socket, 1 x 150 watts max; Arms have candelabra sockets, 4 x 60 watts max. UL listed for dry locations. Heavily distressed pumpkin over black with black stripe paint finish; Black textured shade included. Lamp Base is made in the USA, Shade is Imported.",In Stock,,,1,21.5-Inches high and 15-Inches diameter,1,171.00,,0.00,,0.00,1,9188XH4.jpg,
Jamestown Lamp in Hartford Red and Black with Shade,9188AH21,(All) Irvin's Products|Lamps with Shade||||||||,"A finely crafted table lamp with four candelabra arms and a standard socket on top with three way lighting capability. Our Jamestown Lamp exudes a genteel country feeling like that on a gentleman's farm or a plantation of the Old South. Has a 7-foot cord and line switch; Plugs into wall outlet; Top center has a standard socket, 1 x 150 watts max; Arms have candelabra sockets, 4 x 60 watts max. UL listed for dry locations. Heavily distressed black over red paint finish; Ivory Linen shade included. Lamp Base is made in the USA, Shade is Imported.",In Stock,,,1,21.5-Inches high and 15-Inches diameter,1,171.00,,0.00,,0.00,1,9188AH21.jpg,
Jamestown Lamp in Hartford Red with Black with Shade,9188XH21,(All) Irvin's Products|Lamps with Shade||||||||,"A finely crafted table lamp with four candelabra arms and a standard socket on top with three way lighting capability. Our Jamestown Lamp exudes a genteel country feeling like that on a gentleman's farm or a plantation of the Old South. Has a 7-foot cord and line switch; Plugs into wall outlet; Top center has a standard socket, 1 x 150 watts max; Arms have candelabra sockets, 4 x 60 watts max. UL listed for dry locations. Heavily distressed red over black with black stripe paint finish; Black textured shade included. Lamp Base is made in the USA, Shade is Imported.",In Stock,,,1,21.5-Inches high and 15-Inches diameter,1,171.00,,0.00,,0.00,1,9188XH21.jpg,
Jamestown Lamp in Hartford Red with Shade,9188AH2,(All) Irvin's Products|Lamps with Shade||||||||,"A finely crafted table lamp with four candelabra arms and a standard socket on top with three way lighting capability. Our Jamestown Lamp exudes a genteel country feeling like that on a gentleman's farm or a plantation of the Old South. Has a 7-foot cord and line switch; Plugs into wall outlet; Top center has a standard socket, 1 x 150 watts max; Arms have candelabra sockets, 4 x 60 watts max. UL listed for dry locations. Heavily distressed black over red paint finish; Ivory Linen shade included. Lamp Base is made in the USA, Shade is Imported.",Out of stock - order to ship after,,,1,21.5-Inches high and 15-Inches diameter,1,171.00,,0.00,,0.00,1,9188AH2.jpg,
Jamestown Lamp in Hartford Red with Shade,9188XH2,(All) Irvin's Products|Lamps with Shade||||||||,"A finely crafted table lamp with four candelabra arms and a standard socket on top with three way lighting capability. Our Jamestown Lamp exudes a genteel country feeling like that on a gentleman's farm or a plantation of the Old South. Has a 7-foot cord and line switch; Plugs into wall outlet; Top center has a standard socket, 1 x 150 watts max; Arms have candelabra sockets, 4 x 60 watts max. UL listed for dry locations. Heavily distressed red over black paint finish; Black textured shade included. Lamp Base is made in the USA, Shade is Imported.",Out of stock - order to ship after,,,1,21.5-Inches high and 15-Inches diameter,1,171.00,,0.00,,0.00,1,9188XH2.jpg,
Jefferson Candle Holder,K16-08,(All) Irvin's Products|Candle Holders||||||||,A quaint rugged candle holder with a larger presence than some other candle holders or chambersticks. A wonderful small gift for the neighbors or for yourself! Smokey Black finish. For use with a standard taper candle or a battery taper which is not included. Metal construction. Imported. . .,Out of stock - order to ship after 08/19/18,,,1,3.5-Inches high and 3.5-Inches diameter,1,3.25,,0.00,,0.00,1,K16-08.jpg,
Jumbo Wax Warmer with Chisel in Country Tin,608CCT,(All) Irvin's Products|Wax Warmers||||||||,"A larger alternative to our Mini Tartwarmer, this warmer can hold up to three wax scents at once! You can make your own custom scent by mixing two or more scents together....neat idea! 1 candelabra socket, 40 watts maximum; Bulb included. 3-foot cord with line switch. Scented wax cups, crumbles, or discs placed in top pan are melted by the bulb inside. Made in the USA.",In Stock,,,1,10.5-Inches high and 5.5-Inches diameter.,1,15.75,,0.00,,0.00,1,608CCT.jpg,
Jumbo Wax Warmer with Chisel in Kettle Black,608CKB,(All) Irvin's Products|Wax Warmers||||||||,"A larger alternative to our Mini Tartwarmer, this warmer can hold up to three wax scents at once! You can make your own custom scent by mixing two or more scents together....neat idea! 1 candelabra socket, 40 watts maximum; Bulb included. 3-foot cord with line switch. Scented wax cups, crumbles, or discs placed in top pan are melted by the bulb inside. Made in the USA.",In Stock,,,1,10.5-Inches high and 5.5-Inches diameter.,1,15.75,,0.00,,0.00,1,608CKB.jpg,
Jumbo Wax Warmer with Regular Star in Country Tin,608RGSCT,(All) Irvin's Products|Wax Warmers||||||||,"A larger alternative to our Mini Tartwarmer, this warmer can hold up to three wax scents at once! You can make your own custom scent by mixing two or more scents together....neat idea! 1 candelabra socket, 40 watts maximum; Bulb included. 3-foot cord with line switch. Scented wax cups, crumbles, or discs placed in top pan are melted by the bulb inside. Made in the USA.",In Stock,,,1,10.5-Inches high and 5.5-Inches diameter.,1,15.75,,0.00,,0.00,1,608RGSCT.jpg,
Jumbo Wax Warmer with Regular Star in Kettle Black,608RGSKB,(All) Irvin's Products|Wax Warmers||||||||,"A larger alternative to our Mini Tartwarmer, this warmer can hold up to three wax scents at once! You can make your own custom scent by mixing two or more scents together....neat idea! 1 candelabra socket, 40 watts maximum; Bulb included. 3-foot cord with line switch. Scented wax cups, crumbles, or discs placed in top pan are melted by the bulb inside. Made in the USA.",In Stock,,,1,10.5-Inches high and 5.5-Inches diameter.,1,15.75,,0.00,,0.00,1,608RGSKB.jpg,
Jumbo Wax Warmer with Regular Star in Rustic Tin,608RGSRT,(All) Irvin's Products|Wax Warmers||||||||,"A larger alternative to our Mini Tartwarmer, this warmer can hold up to three wax scents at once! You can make your own custom scent by mixing two or more scents together....neat idea! 1 candelabra socket, 40 watts maximum; Bulb included. 3-foot cord with line switch. Scented wax cups, crumbles, or discs placed in top pan are melted by the bulb inside. Made in the USA.",In Stock,,,1,10.5-Inches high and 5.5-Inches diameter.,1,15.75,,0.00,,0.00,1,608RGSRT.jpg,
Keeping Room Lamp,K16-17CLP,(All) Irvin's Products|Lamps with Shade||||||||,"A beautiful open bottom lamp with a traditional folk art willow tree shade. Has a 7-foot cord and 3-way switch; Plugs into wall outlet; Standard socket in top, 1 x 150 watts maximum watts; Candelabra socket in bottom, 1 x 60 watts. Shade included. Shade included. Smokey black finish.",In Stock,,,1,17.5-Inches high x 15-Inches diameter,1,51.00,,0.00,,0.00,1,K16-17CLP.jpg,
Keeping Room Lamp Base,K16-17,(All) Irvin's Products|Lamp Bases||||||||,"The Keeping Room Lamp Base is modeled after an old hanging light in Irvin's collection. With 4 open sides, this lamp base will allow the glow of the lower bulb to add an ambience to your room without fully lighting the lamp base. Has a 7-foot cord and 3-way switch; Plugs into wall outlet; Standard socket in top, 1 x 150 watts maximum watts; Candelabra socket in bottom, 1 x 60 watts. Smokey black finish. Smokey black finish.",In Stock,,,1,23-Inches high x 6.5-Inches wide,1,30.00,,0.00,,0.00,1,K16-17.jpg,
Keeping Room Lantern,K15-05,(All) Irvin's Products|Candle Holders||||||||,"A remake of one of Irvin's originals, our Keeping Room Lantern is a simple, yet pleasing lantern for use anywhere within your home. Smokey black finish. Holds a 4-Inch battery timered taper, not included. Add a primitive twig wreath or seasonal candle ring for an instant centerpiece.",In Stock,,,1,14-Inches high and 5.5-Inches wide and 5.5-Inches deep,1,12.50,,0.00,,0.00,1,K15-05.jpg,
Kettle Pendant in Smokey Black,K16-31SM,(All) Irvin's Products|Pendants||||||||,"Our Kettle Pendant looks like an actual tea kettle has been converted into a beautiful pendant light. A beautiful piece for the kitchen, breakfast nook or library. Smokey black finish. Includes canopy kit and 7-feet of black clutch wire for hardwire installation. Standard socket, 1 x 150 watts maximum wattage.",In Stock,,,1,9.5-Inches high and 15-Inches wide and 8-Inches deep,1,36.00,,0.00,,0.00,1,K16-31SM.jpg,
Kettle Pendant in Weathered Zinc,K16-31WZ,(All) Irvin's Products|Pendants||||||||,"Our Kettle Pendant looks like an actual tea kettle has been converted into a beautiful pendant light. A beautiful piece for the kitchen, breakfast nook or library. Weathered zinc finish. Includes canopy kit and 7-feet of black clutch wire for hardwire installation. Standard socket, 1 x 150 watts maximum wattage.",In Stock,,,1,9.5-Inches high and 15-Inches wide and 8-Inches deep,1,36.00,,0.00,,0.00,1,K16-31WZ.jpg,
Kitchen Shelf in Galvanized Tin,K18-68GL,(All) Irvin's Products|Home Decor|(Newest) Products|||||||,"The Kitchen Shelf in Galvanized Tin is a great way to add extra storage in your kitchen, bathroom or powder room. This wonderful shelf will contain the smaller pieces into one organized area. Galvanized Tin. Solid metal construction. .",Out of stock - order to ship after 06/15/18,,,1,13-Inches high and 18-Inches wide and 7-Inches deep,1,20.00,,0.00,,0.00,1,K18-68GL.jpg,
Lakeview Lantern in Sturbridge Red,831SRD,(All) Irvin's Products|Accent Lighting||||||||,"An old design that Irvin has updated for the current times, our Lakeview Lantern is a piece that exudes old world charm. With a hand painted body and a punched tin lantern roof, the Lakeview emits a soft glow of light through the antique looking seedy glass. A great piece to welcome guests to your home or as an accent piece in the main living area. Candelabra socket, 1 x 25 watts maximum wattage; Wired with 7-foot cord and line switch; Plugs into wall outlet. UL listed for dry locations. Dark country red smooth painted finish with blackened tin finish accents. Made in the USA.",In Stock,,,1,19.75-Inches high and 7.25-Inches wide and 6.5-Inches deep,1,78.75,,0.00,,0.00,1,831SRD.jpg,
Lancaster Wood Chandelier in Americana Black,9116TBOR,(All) Irvin's Products|Chandeliers - Wood||||||||,"Skillfully crafted of fine wood and finished in a warm country color with highlights, the Lancaster Chandelier will bring the power of the past to your breakfast nook, hallway or small foyer. Includes canopy kit, 7-feet of cord and 3-feet of chain for hardwire installation; Candelabra sockets, 5 x 60 watts maximum wattage. UL listed for dry locations. Textured black over red painted finish with textured black arms and crimped pans. Made in the USA.",In Stock,,,1,13.5-Inches high and 17-Inches diameter,1,133.00,,0.00,,0.00,1,9116TBOR.jpg,
Lancaster Wood Chandelier in Americana Espresso,9116TESB,(All) Irvin's Products|Chandeliers - Wood||||||||,"Skillfully crafted of fine wood and finished in a warm country color with highlights, the Lancaster Chandelier will bring the power of the past to your breakfast nook, hallway or small foyer. Includes canopy kit, 7-feet of cord and 3-feet of chain for hardwire installation; Candelabra sockets, 5 x 60 watts maximum wattage. UL listed for dry locations. Textured espresso painted finish with red stripes  Black textured arms and crimped pans. Made in the USA.",In Stock,,,1,13-Inches high and 17-Inches diameter,1,133.00,,0.00,,0.00,1,9116TESB.jpg,
Lancaster Wood Chandelier in Americana Pearwood,9116TPWD,(All) Irvin's Products|Chandeliers - Wood||||||||,"Skillfully crafted of fine wood and finished in a warm country color with highlights, the Lancaster Chandelier will bring the power of the past to your breakfast nook, hallway or small foyer. Includes canopy kit, 7-feet of cord and 3-feet of chain for hardwire installation; Candelabra sockets, 5 x 60 watts maximum wattage. UL listed for dry locations. Textured pearwood finish with textured black arms and crimped pans. Made in the USA.",In Stock,,,1,13.5-Inches high and 17-Inches diameter,1,133.00,,0.00,,0.00,1,9116TPWD.jpg,
Lancaster Wood Chandelier in Americana Red,9116TPLR,(All) Irvin's Products|Chandeliers - Wood||||||||,"Skillfully crafted of fine wood and finished in a warm country color with highlights, the Lancaster Chandelier will bring the power of the past to your breakfast nook, hallway or small foyer. Includes canopy kit, 7-feet of cord and 3-feet of chain for hardwire installation; Candelabra sockets, 5 x 60 watts maximum wattage. UL listed for dry locations. Textured dark country red painted finish with textured black arms and crimped pans. Made in the USA.",Out of stock - order to ship after 05/22/18,,,1,13.5-Inches high and 17-Inches diameter,1,133.00,,0.00,,0.00,1,9116TPLR.jpg,
Lancaster Wood Chandelier in Americana White,9116TVWH,(All) Irvin's Products|Chandeliers - Wood||||||||,"Skillfully crafted of fine wood and finished in a warm country color with highlights, the Lancaster Chandelier will bring the power of the past to your breakfast nook, hallway or small foyer. Includes canopy kit, 7-feet of cord and 3-feet of chain for hardwire installation; Candelabra sockets, 5 x 60 watts maximum wattage. UL listed for dry locations. Textured vintage white finish with textured black arms and crimped pans. Made in the USA.",In Stock,,,1,13.5-Inches high and 17-Inches diameter,1,133.00,,0.00,,0.00,1,9116TVWH.jpg,
Large 5-Arm Westford Chandelier in Textured Black,9179BK,(All) Irvin's Products|Chandeliers - Tin||||||||,"A uniquely designed chandelier option for those customers who prefer simple yet elegant lighting choices. The Five Arm Westford Chandelier is perfect for your keeping room, gathering room or dining room. Includes canopy kit, 7-feet of cord and 3-feet of chain for hardwire installation; Candelabra sockets, 5 x 60 watts maximum wattage. UL listed for dry locations. Textured black finish with crimped pans. Made in the USA.",Out of stock - order to ship after 05/23/18,,,1,25-Inches high and 24-Inches diameter,1,140.00,,0.00,,0.00,1,9179BK.jpg,
Large Amherst Hanging Light,939BT,(All) Irvin's Products|Pendants||||||||,"The Amherst is a unique light that has textured black arms with crimped pans that have a center made from wider metal strips. This hanging light is truly an attention getter and will grace your hall, mudroom or wherever you choose in your home. Includes canopy kit,  7-feet of cord and 3-feet of chain for hardwire installation. Candelabra sockets, 3 x 60 watts maximum wattage. UL listed for dry locations. Made in the USA.",In Stock,,,1,19-Inches  high and 12-Inches  diameter,1,100.00,,0.00,,0.00,1,939BT.jpg,
Large Berry Rake Flower Holder,K17-22C,(All) Irvin's Products|Home Decor||||||||,Has a hole in the back to hang on a nail. Fill with flowers for a warm country look. Looks great as part of a grouping with the other sizes. Metal construction. Imported. Weathered Zinc finish.. .,In Stock,,,1,14-Inches high and 7-Inches wide and 5-Inches deep,1,14.25,,0.00,,0.00,1,K17-22C.jpg,
Large Chesterfield Chandelier in Americana Black,9206TBOR,(All) Irvin's Products|Chandeliers - Wood|(Newest) Products|||||||,"The Large Chesterfield Chandelier is a beautifully proportioned larger chandelier that will work well in a country kitchen or dining room. Graceful arms extending from the hand spun body will add country inn charm to your home. Includes canopy kit, 7-feet of cord and 3-feet of chain for hardwire installation; Candelabra sockets, 6 x 60 watts maximum wattage. UL Listed for dry locations. Textured Black finish with textured black arms and crimped pans. Made in the USA.",In Stock,,,1,20.5-Inches high and 27-Inches diameter,1,205.00,,0.00,,0.00,1,9206TBOR.jpg,
Large Chesterfield Chandelier in Americana Espresso,9206TESB,(All) Irvin's Products|Chandeliers - Wood|(Newest) Products|||||||,"The Large Chesterfield Chandelier is a beautifully proportioned larger chandelier that will work well in a country kitchen or dining room. Graceful arms extending from the hand spun body will add country inn charm to your home. Includes canopy kit, 7-feet of cord and 3-feet of chain for hardwire installation; Candelabra sockets, 6 x 60 watts maximum wattage. UL Listed for dry locations. Textured Espresso finish with textured black arms and crimped pans. Made in the USA.",In Stock,,,1,20.5-Inches high and 27-Inches diameter,1,205.00,,0.00,,0.00,1,9206TESB.jpg,
Large Chesterfield Chandelier in Americana Pearwood,9206TPWD,(All) Irvin's Products|Chandeliers - Wood|(Newest) Products|||||||,"The Large Chesterfield Chandelier is a beautifully proportioned larger chandelier that will work well in a country kitchen or dining room. Graceful arms extending from the hand spun body will add country inn charm to your home. Includes canopy kit, 7-feet of cord and 3-feet of chain for hardwire installation; Candelabra sockets, 6 x 60 watts maximum wattage. UL Listed for dry locations. Textured Pearwood finish with textured black arms and crimped pans. Made in the USA.",In Stock,,,1,20.5-Inches high and 27-Inches diameter,1,205.00,,0.00,,0.00,1,9206TPWD.jpg,
Large Chesterfield Chandelier in Americana Red,9206TPLR,(All) Irvin's Products|Chandeliers - Wood|(Newest) Products|||||||,"The Large Chesterfield Chandelier is a beautifully proportioned larger chandelier that will work well in a country kitchen or dining room. Graceful arms extending from the hand spun body will add country inn charm to your home. Includes canopy kit, 7-feet of cord and 3-feet of chain for hardwire installation; Candelabra sockets, 6 x 60 watts maximum wattage. UL Listed for dry locations. Textured Red finish with textured black arms and crimped pans. Made in the USA.",In Stock,,,1,20.5-Inches high and 27-Inches diameter,1,205.00,,0.00,,0.00,1,9206TPLR.jpg,
Large Chesterfield Chandelier in Americana White,9206TVWH,(All) Irvin's Products|Chandeliers - Wood|(Newest) Products|||||||,"The Large Chesterfield Chandelier is a beautifully proportioned larger chandelier that will work well in a country kitchen or dining room. Graceful arms extending from the hand spun body will add country inn charm to your home. Includes canopy kit, 7-feet of cord and 3-feet of chain for hardwire installation; Candelabra sockets, 6 x 60 watts maximum wattage. UL Listed for dry locations. Textured Vintage White finish with textured black arms and crimped pans. Made in the USA.",In Stock,,,1,20.5-Inches high and 27-Inches diameter,1,205.00,,0.00,,0.00,1,9206TVWH.jpg,
Large Farmhouse Cage Light in Weathered Zinc,K15-33WZ,(All) Irvin's Products|Pendants||||||||,"Our simple styled Large Farmhouse Cage Pendant is perfect in an old farmhouse or used in your farmhouse decor. The simple grid design blends with any style from country and primitive to coastal and cottage decor. Includes canopy kit and 7-feet of black clutch wire with chain for hardwire installation. Standard socket, 1 x 150 watts maximum wattage. .",In Stock,,,1,16-Inches high and 11.5-Inches diameter,1,38.00,,0.00,,0.00,1,K15-33WZ.jpg,
Large Franklin Island Light with Chisel in Kettle Black,868CKB,(All) Irvin's Products|Island Lights||||||||,"The Large Franklin Hanging Light is sized to hang over a generously sized island or work station. It is also well suited for over the dining room table. Includes canopy kit,  7-feet of cord, and 3-feet of chain for hardwire installation. Standard sockets, 3 x 60 watts maximum wattage. UL listed for dry locations. Made in the USA.",In Stock,,,1,18.5-Inches high and 42.5-Inches wide and 9.25-Inches deep,1,120.00,,0.00,,0.00,1,868CKB.jpg,
Large Franklin Island Light with Chisel in Rustic Tin,868CRT,(All) Irvin's Products|Island Lights||||||||,"The Large Franklin Hanging Light is sized to hang over a generously sized island or work station. It is also well suited for over the dining room table. Includes canopy kit,  7-feet of cord, and 3-feet of chain for hardwire installation. Standard sockets, 3 x 60 watts maximum wattage. UL listed for dry locations. Made in the USA.",In Stock,,,1,18.5-Inches high and 42.5-Inches wide and 9.25-Inches deep,1,120.00,,0.00,,0.00,1,868CRT.jpg,
Large Georgetown Chandelier in Textured Black,689BK,(All) Irvin's Products|Chandeliers - Tin||||||||,"With the graceful and decorative sweep of its arms, our Georgetown Chandelier introduces a clean and simple design that works with almost any decor whether it be traditional or modern. This easy to maintain fixture simulates the welcome glow that has greeted family and friends for ages. Includes canopy kit, 7-feet of cord and 3-feet of chain for hardwire installation; Candelabra sockets, 6 x 60 watts maximum wattage. UL listed for dry locations. Textured black finish with crimped pans. Made in the USA.",In Stock,,,1,17-Inches high and 20-Inches diameter,1,133.00,,0.00,,0.00,1,689BK.jpg,
Large Hurricane Lantern,K15-28,(All) Irvin's Products|Candle Holders||||||||,"The largest size of our collection of Hurricane Lantern, the Large Hurricane Lantern has an onion shaped glove and has room for a battery operated pillar. Finger screws release the globe for cleaning and decorating. Smokey black finish. Includes an onion shaped glass globe. Globe is easily removed with thumb screws for cleaning and decorating. Holds a battery operated pillar, not included.",In Stock,,,1,20.5-Inches high and 8.5-Inches diameter,1,38.00,,0.00,,0.00,1,K15-28.jpg,
Large Jar Keeper in Weathered Zinc,K15-25WZ,(All) Irvin's Products|Kitchen - Tabletop||||||||,Our Large Jar Keeper in Weathered Zinc is a great way to hold a jar candle or any other jar filled with decorative elements. It would also serve you well as a holder for rag or yarn balls or similar decor pieces. Weathered zinc finish. Designed to hold a jar candle or potted plant. Has a wooden bale on the metal handle.,In Stock,,,1,10-Inches high and 9.5-Inches diameter,1,17.50,,0.00,,0.00,1,K15-25WZ.jpg,
Large Mason Jar Pendant,K16-27CLP,(All) Irvin's Products|Pendants||||||||,"Our Large Mason Jar Pendant has the embossed mason logo and small imperfections throughout the glass to enhance the look of the reproduction jar. Clear glass. Includes canopy kit and 7-feet of black clutch wire for hardwire installation. Standard socket, 1 x 150 watts maximum wattage.",In Stock,,,1,11.5-Inches high and 6-Inches diameter,1,34.50,,0.00,,0.00,1,K16-27CLP.jpg,
Large Norfolk Chandelier in Sturbridge Black with Red Stripe,9148SBKSRD,(All) Irvin's Products|Chandeliers - Wood||||||||,"The Large Norfolk Chandelier is perfectly suited for above the dining table or hanging in the kitchen. The colors from our Sturbridge Collection of chandeliers are designed to highlight today's most popular decorating styles. Includes canopy kit, 7-feet of cord and 3-feet of chain for hardwire installation; Candelabra sockets, 6 x 60 watts maximum wattage. UL listed for dry locations. Smooth black with red stripe painted finish with textured black arms and crimped pans. Made in the USA.",In Stock,,,1,20-Inches high and 27-Inches diameter,1,184.00,,0.00,,0.00,1,9148SBKSRD.jpg,
Large Norfolk Wood Chandelier in Hartford Black over Red,9148H1,(All) Irvin's Products|Chandeliers - Wood||||||||,"A textured, antique looking color collection for one of our most popular wooden body styles, the Large Norfolk Chandelier is perfectly suited for above the dining table or hanging in the kitchen. The colors from our Hartford Collection harken back to the days of colonial America and coordinate well with colonial and primitive decorating styles. Includes canopy kit, 7-feet of cord and 3-feet of chain for hardwire installation; Candelabra sockets, 6 x 60 watts maximum wattage. UL listed for dry locations. Heavily distressed black over red paint finish; Black textured arms and crimped pans. Made in the USA.",In Stock,,,1,20-Inches high and 27.5-Inches diameter,1,206.00,,0.00,,0.00,1,9148H1.jpg,
Large Norfolk Wood Chandelier in Hartford Black with Red Stripe,9148H12,(All) Irvin's Products|Chandeliers - Wood||||||||,"A textured, antique looking color collection for one of our most popular wooden body styles, the Large Norfolk Chandelier is perfectly suited for above the dining table or hanging in the kitchen. The colors from our Hartford Collection harken back to the days of colonial America and coordinate well with colonial and primitive decorating styles. Includes canopy kit, 7-feet of cord and 3-feet of chain for hardwire installation; Candelabra sockets, 6 x 60 watts maximum wattage. UL listed for dry locations. Heavily distressed black over red with a red striped paint finish; Black textured arms and crimped pans. Made in the USA.",In Stock,,,1,20-Inches high and 27.5-Inches diameter,1,206.00,,0.00,,0.00,1,9148H12.jpg,
Large Norfolk Wood Chandelier in Hartford Mustard,9148H3,(All) Irvin's Products|Chandeliers - Wood||||||||,"A textured, antique looking color collection for one of our most popular wooden body styles, the Large Norfolk Chandelier is perfectly suited for above the dining table or hanging in the kitchen. The colors from our Hartford Collection harken back to the days of colonial America and coordinate well with colonial and primitive decorating styles. Includes canopy kit, 7-feet of cord and 3-feet of chain for hardwire installation; Candelabra sockets, 6 x 60 watts maximum wattage. UL listed for dry locations. Heavily distressed mustard over red  finish  Black textured arms and crimped pans. Made in the USA.",In Stock,,,1,20-Inches high and 27.5-Inches diameter,1,206.00,,0.00,,0.00,1,9148H3.jpg,
Large Norfolk Wood Chandelier in Hartford Pumpkin,9148H4,(All) Irvin's Products|Chandeliers - Wood||||||||,"A textured, antique looking color collection for one of our most popular wooden body styles, the Large Norfolk Chandelier is perfectly suited for above the dining table or hanging in the kitchen. The colors from our Hartford Collection harken back to the days of colonial America and coordinate well with colonial and primitive decorating styles. Includes canopy kit, 7-feet of cord and 3-feet of chain for hardwire installation; Candelabra sockets, 6 x 60 watts maximum wattage. UL listed for dry locations. Heavily distressed pumpkin over black with a black stripe paint finish; Black textured arms and crimped pans. Made in the USA.",Out of stock - order to ship after 06/05/18,,,1,20-Inches high and 27.5-Inches diameter,1,206.00,,0.00,,0.00,1,9148H4.jpg,
Large Norfolk Wood Chandelier in Hartford Red over Black,9148H2,(All) Irvin's Products|Chandeliers - Wood||||||||,"A textured, antique looking color collection for one of our most popular wooden body styles, the Large Norfolk Chandelier is perfectly suited for above the dining table or hanging in the kitchen. The colors from our Hartford Collection harken back to the days of colonial America and coordinate well with colonial and primitive decorating styles. Includes canopy kit, 7-feet of cord and 3-feet of chain for hardwire installation; Candelabra sockets, 6 x 60 watts maximum wattage. UL listed for dry locations. Heavily distressed red over black paint finish; Black textured arms and crimped pans. Made in the USA.",In Stock,,,1,20-Inches high and 27.5-Inches  diameter,1,206.00,,0.00,,0.00,1,9148H2.jpg,
Large Norfolk Wood Chandelier in Hartford Red with Black Stripe,9148H21,(All) Irvin's Products|Chandeliers - Wood||||||||,"A textured, antique looking color collection for one of our most popular wooden body styles, the Large Norfolk Chandelier is perfectly suited for above the dining table or hanging in the kitchen. The colors from our Hartford Collection harken back to the days of colonial America and coordinate well with colonial and primitive decorating styles. Includes canopy kit, 7-feet of cord and 3-feet of chain for hardwire installation; Candelabra sockets, 6 x 60 watts maximum wattage. UL listed for dry locations. Heavily distressed red over black with black stripe paint finish; Black textured arms and crimped pans. Made in the USA.",In Stock,,,1,20-Inches high and 27.5-Inches diameter,1,206.00,,0.00,,0.00,1,9148H21.jpg,
Large Norfolk Wood Chandelier in Sturbridge Mustard,9148SMU,(All) Irvin's Products|Chandeliers - Wood||||||||,"The Large Norfolk Chandelier is perfectly suited for above the dining table or hanging in the kitchen. The colors from our Sturbridge Collection of chandeliers are designed to highlight today's most popular decorating styles. Includes canopy kit, 7-feet of cord and 3-feet of chain for hardwire installation; Candelabra sockets, 6 x 60 watts maximum wattage. UL listed for dry locations. Smooth  dark mustard painted finish with textured black arms and crimped pans. Made in the USA.",In Stock,,,1,20-Inches high and 27-Inches diameter,1,184.00,,0.00,,0.00,1,9148SMU.jpg,
