N SCROLL,H12541,Home|SALE!||,"Minimum quantity for ""N SCROLL"" is 1.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/2/H12541.jpg,H12541.jpg,"9""W X 12""H, ARTISAN PAPER AND METAL",,Harv800,H12541.jpg
P SCROLL,H12543,Home|SALE!||,"Minimum quantity for ""P SCROLL"" is 1.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/2/H12543.jpg,H12543.jpg,"9""W X 12""H, ARTISAN PAPER AND METAL",,Harv800,H12543.jpg
Q SCROLL,H12544,Home|SALE!||,"Minimum quantity for ""Q SCROLL"" is 1.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/2/H12544.jpg,H12544.jpg,"9""W X 12""H, ARTISAN PAPER AND METAL",,Harv800,H12544.jpg
R SCROLL,H12545,Home|SALE!||,"Minimum quantity for ""R SCROLL"" is 1.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/2/H12545.jpg,H12545.jpg,"9""W X 12""H, ARTISAN PAPER AND METAL",,Harv800,H12545.jpg
S SCROLL,H12546,Home|SALE!||,"Minimum quantity for ""S SCROLL"" is 1.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/2/H12546.jpg,H12546.jpg,"9""W X 12""H, ARTISAN PAPER AND METAL",,Harv800,H12546.jpg
T SCROLL,H12547,Home|SALE!||,"Minimum quantity for ""T SCROLL"" is 1.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/2/H12547.jpg,H12547.jpg,"9""W X 12""H, ARTISAN PAPER AND METAL",,Harv800,H12547.jpg
U SCROLL,H12548,Home|SALE!||,"Minimum quantity for ""U SCROLL"" is 1.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/2/H12548.jpg,H12548.jpg,"9""W X 12""H, ARTISAN PAPER AND METAL",,Harv800,H12548.jpg
V SCROLL,H12549,Home|SALE!||,"Minimum quantity for ""V SCROLL"" is 1.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/2/H12549.jpg,H12549.jpg,"9""W X 12""H, ARTISAN PAPER AND METAL",,Harv800,H12549.jpg
W SCROLL,H12550,Home|SALE!||,"Minimum quantity for ""W SCROLL"" is 1.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/2/H12550.jpg,H12550.jpg,"9""W X 12""H, ARTISAN PAPER AND METAL",,Harv800,H12550.jpg
X SCROLL,H12551,Home|SALE!||,"Minimum quantity for ""X SCROLL"" is 1.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/2/H12551.jpg,H12551.jpg,"9""W X 12""H, ARTISAN PAPER AND METAL",,Harv800,H12551.jpg
Y SCROLL,H12552,Home|SALE!||,"Minimum quantity for ""Y SCROLL"" is 1.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/2/H12552.jpg,H12552.jpg,"9""W X 12""H, ARTISAN PAPER AND METAL",,Harv800,H12552.jpg
Z SCROLL,H12553,Home|SALE!||,"Minimum quantity for ""Z SCROLL"" is 1.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/15/H12553.jpg,H12553.jpg,"9""W X 12""H, ARTISAN PAPER AND METAL",,Harv800,H12553.jpg
MEDIUM ROOSTER PLATE,J1316,Home|HOME COLLECTION|FARMHOUSE||,"Minimum quantity for ""MEDIUM ROOSTER PLATE"" is 4.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/6/J1316.jpg,J1316.jpg,"10""W, CERAMIC POTTERY
*Rooster Dishware is microwave and dishwasher safe.",,Harv800,J1316.jpg
DISTRESSED RED WIRE BASKET STAND,LA156008,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""DISTRESSED RED WIRE BASKET STAND"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/14/LA156008_2.jpg,LA156008_2.jpg,"12.25""L X 12.75""W X 42.25""H, METAL",,Harv800,LA156008_2.jpg
INDUSTRIAL PULLEY,MH157001,Home|HOME COLLECTION|INDUSTRIAL/GALVANIZED||,"Minimum quantity for ""INDUSTRIAL PULLEY"" is 6.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/15/MH157001.jpg,MH157001.jpg,"8""L X 2""W X 20""H, METAL AND JUTE",,Harv800,MH157001.jpg
BEACON LANTERN,MH157002,"Home|HOME COLLECTION|LANTERNS, CANDLES & LAMPS||","Minimum quantity for ""BEACON LANTERN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/15/MH157002.jpg,MH157002.jpg,"4.75""L X 4.75""W X 12""H, METAL AND GLASS
*Light bulb included. Requires 2 AA batteries - not included.",,Harv800,MH157002.jpg
BARRICK LANTERN,MH157003,"Home|HOME COLLECTION|LANTERNS, CANDLES & LAMPS||","Minimum quantity for ""BARRICK LANTERN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/15/MH157003.jpg,MH157003.jpg,"6.5""L X 6.5""W X 17.25""H, METAL AND GLASS
*Light bulb included. Requires 2 AA batteries - not included.",,Harv800,MH157003.jpg
LARGE GARRISON LANTERN,MH157004,"Home|HOME COLLECTION|LANTERNS, CANDLES & LAMPS||","Minimum quantity for ""LARGE GARRISON LANTERN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/15/MH157004.jpg,MH157004.jpg,"6""L X 4.25""W X 23""H, METAL AND GLASS, INCLUDES THE HANGING CHAIN AND HOOK
6""L X 4.25""W X 9.25""H (JUST THE LANTERN)
*Light bulb included. Requires 2 AA batteries - not included.",,Harv800,MH157004.jpg
MEDIUM GARRISON LANTERN,MH157005,"Home|HOME COLLECTION|LANTERNS, CANDLES & LAMPS||","Minimum quantity for ""MEDIUM GARRISON LANTERN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/15/MH157005.jpg,MH157005.jpg,"6""L X 4.25""W X 22.5""H, METAL AND GLASS, INCLUDES THE HANGING CHAIN AND HOOK
6""L X 4.25""W X 8""H (JUST THE LANTERN)
*Light bulb included. Requires 2 AA batteries - not included.",,Harv800,MH157005.jpg
KELSON LANTERN,MH157006,"Home|HOME COLLECTION|LANTERNS, CANDLES & LAMPS||","Minimum quantity for ""KELSON LANTERN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/15/MH157006.jpg,MH157006.jpg,"6""L X 5.5""W X 24""H, METAL AND GLASS, INCLUDES THE HANGING CHAIN AND HOOK
6""L X 5.5""W X 9.25""H (JUST THE LANTERN)
*Light bulb included. Requires 2 AA batteries - not included.",,Harv800,MH157006.jpg
MARITIME LANTERN,MH157007,"Home|HOME COLLECTION|LANTERNS, CANDLES & LAMPS||","Minimum quantity for ""MARITIME LANTERN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/15/MH157007.jpg,MH157007.jpg,"4.5""L X 4.5""W X 13""H, METAL AND GLASS
*Light bulb included. Requires 2 AA batteries - not included.",,Harv800,MH157007.jpg
RUSTED MOVING FLAME RAILROAD LANTERN WITH TIMER,SB157001R,"Home|HOME COLLECTION|LANTERNS, CANDLES & LAMPS||","Minimum quantity for ""RUSTED MOVING FLAME RAILROAD LANTERN WITH TIMER"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/13/SB157001.jpg,SB157001.jpg,"5.75""L X 4.75""W X 11''H, METAL AND GLASS
*REQUIRES 3 AA BATTERIES, NOT INCLUDED",,Harv800,SB157001.jpg
RUSTED MOVING FLAME GATEMAN LANTERN WITH TIMER,SB157002R,"Home|HOME COLLECTION|LANTERNS, CANDLES & LAMPS||","Minimum quantity for ""RUSTED MOVING FLAME GATEMAN LANTERN WITH TIMER"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/13/SB157002.jpg,SB157002.jpg,"4.75""L X 4.75""W X 9''H, METAL AND GLASS
*REQUIRES 3 AA BATTERIES, NOT INCLUDED",,Harv800,SB157002.jpg
RUSTED MOVING FLAME WATCHMAN LANTERN WITH TIMER,SB157003R,"Home|HOME COLLECTION|LANTERNS, CANDLES & LAMPS||","Minimum quantity for ""RUSTED MOVING FLAME WATCHMAN LANTERN WITH TIMER"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/14/SB157003R.jpg,SB157003R.jpg,"4.75""L X 4.75""W X 9''H, METAL AND GLASS
*REQUIRES 3 AA BATTERIES, NOT INCLUDED",,Harv800,SB157003R.jpg
RUSTED MOVING FLAME CANYON LANTERN WITH TIMER,SB157004R,"Home|HOME COLLECTION|LANTERNS, CANDLES & LAMPS||","Minimum quantity for ""RUSTED MOVING FLAME CANYON LANTERN WITH TIMER"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/13/SB157004.jpg,SB157004.jpg,"4.75""L X 4.75""W X 11''H, METAL AND GLASS
*REQUIRES 3 AA BATTERIES, NOT INCLUDED",,Harv800,SB157004.jpg
RUSTED MOVING FLAME PARLOUR HURRICANE LANTERN WITH TIMER,SB157005R,"Home|HOME COLLECTION|LANTERNS, CANDLES & LAMPS||","Minimum quantity for ""RUSTED MOVING FLAME PARLOUR HURRICANE LANTERN WITH TIMER"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/14/SB157005R.jpg,SB157005R.jpg,"5""L X 5""W X 13""H, METAL AND GLASS
*REQUIRES 3 AA BATTERIES, NOT INCLUDED",,Harv800,SB157005R.jpg
RUSTED MOVING FLAME PRAIRIE HURRICANE LANTERN WITH TIMER,SB157006R,"Home|HOME COLLECTION|LANTERNS, CANDLES & LAMPS||","Minimum quantity for ""RUSTED MOVING FLAME PRAIRIE HURRICANE LANTERN WITH TIMER"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/14/SB157006R.jpg,SB157006R.jpg,"5""L X 5.5""W X 11''H, METAL AND GLASS
*REQUIRES 3 AA BATTERIES, NOT INCLUDED",,Harv800,SB157006R.jpg
DOUBLE UNTRIMMED TOPIARY,ST168010,Home|HOME COLLECTION|GARDEN & FLORAL||,"Minimum quantity for ""DOUBLE UNTRIMMED TOPIARY"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/15/ST168010.jpg,ST168010.jpg,"9""L X 9""W X 32""H",,Harv800,ST168010.jpg
MINI DOUBLE BOXWOOD TOPIARY,ST168018,Home|HOME COLLECTION|GARDEN & FLORAL||,"Minimum quantity for ""MINI DOUBLE BOXWOOD TOPIARY"" is 12.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/15/ST168018.jpg,ST168018.jpg,"2.75""L X 2.75""W X 8.25""H",,Harv800,ST168018.jpg
MINI CONE TOPIARY,ST168020,Home|HOME COLLECTION|GARDEN & FLORAL||,"Minimum quantity for ""MINI CONE TOPIARY"" is 12.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/15/ST168020.jpg,ST168020.jpg,"3""L X 3""W X 8""H",,Harv800,ST168020.jpg
CUPCAKE SIGN,E163007,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""CUPCAKE SIGN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163007.jpg,E163007.jpg,"15.75""L X 0.5""W X 9.25""H, METAL",,Harv800,E163007.jpg
HUNGRY SIGN,E163033,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""HUNGRY SIGN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163033.jpg,E163033.jpg,"6""L X 0.5""W X 12""H, METAL",,Harv800,E163033.jpg
CORKSCREW MAGNETS,E163060,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""CORKSCREW MAGNETS"" is 6.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163060.jpg,E163060.jpg,"6.5""L X 0.5""W X 4.5""H, METAL",,Harv800,E163060.jpg
FARM ANIMAL MAGNETS,E163062,Home|HOME COLLECTION|FARMHOUSE||,"Minimum quantity for ""FARM ANIMAL MAGNETS"" is 6.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163062.jpg,E163062.jpg,"4.5""L X 0.5""W X 4.5""H, METAL",,Harv800,E163062.jpg
FARMERS MARKET SIGN,E163077,Home|HOME COLLECTION|FARMHOUSE||,"Minimum quantity for ""FARMERS MARKET SIGN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163077.jpg,E163077.jpg,"50""L X 1""W X 8.25""H, WOOD",,Harv800,E163077.jpg
COFFEE SHOP SIGN,E163081,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""COFFEE SHOP SIGN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/thumbnails/280/266/detailed/16/E163081.jpg,E163081.jpg,"29""L X 1.25""W X 9""H, METAL",,Harv800,E163081.jpg
CHICKEN FEEDER,E163082,Home|HOME COLLECTION|FARMHOUSE||,"Minimum quantity for ""CHICKEN FEEDER"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163082.jpg,E163082.jpg,"24""L X 6""W X 6""H, METAL",,Harv800,E163082.jpg
WALL MOUNT GOLD CLOCK,E163093,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""WALL MOUNT GOLD CLOCK"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163093.jpg,E163093.jpg,"11""L X 5.25""W X 15""H, METAL AND GLASS
REQUIRES 1 AA BATTERY - NOT INCLUDED.",,Harv800,E163093.jpg
COW WEATHERVANE,E163108,Home|HOME COLLECTION|FARMHOUSE||,"Minimum quantity for ""COW WEATHERVANE"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163108.jpg,E163108.jpg,"14.25""L X 7""W X 14.5""H, METAL",,Harv800,E163108.jpg
HOOK CLOCK,E163109,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""HOOK CLOCK"" is 1.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163109.jpg,E163109.jpg,"19.5""L X 3""W X 25.25""H, METAL AND GLASS
REQUIRES 1 AA BATTERY - NOT INCLUDED.",,Harv800,E163109.jpg
COW SIGN,E163111,Home|HOME COLLECTION|FARMHOUSE||,"Minimum quantity for ""COW SIGN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163111.jpg,E163111.jpg,"35""L X 0.75""W X 20""H, WOOD",,Harv800,E163111.jpg
COW BARN DOOR,E163115,Home|HOME COLLECTION|FARMHOUSE||,"Minimum quantity for ""COW BARN DOOR"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163115.jpg,E163115.jpg,"26.25""L X 1.25""W X 19.5""H, WOOD",,Harv800,E163115.jpg
HANGING SCALE CLOCK,E163120,Home|HOME COLLECTION|FARMHOUSE||,"Minimum quantity for ""HANGING SCALE CLOCK"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163120.jpg,E163120.jpg,"12.25""L X 10.75""W X 33""H, METAL
HOOK PICTURED NOT INCLUDED.",,Harv800,E163120.jpg
COW CLOCK,E163132,Home|HOME COLLECTION|FARMHOUSE||,"Minimum quantity for ""COW CLOCK"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163132.jpg,E163132.jpg,"8.75""L X 8""W X 18.5""H, METAL AND GLASS
REQUIRES 1 AA BATTERY - NOT INCLUDED.",,Harv800,E163132.jpg
EMBOSSED ANTIQUES SIGN,E163139,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""EMBOSSED ANTIQUES SIGN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163139.jpg,E163139.jpg,"28""L X 1.5""W X 9.25""H, RESIN",,Harv800,E163139.jpg
GALVANIZED FACTORY CLOCK,E163150,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""GALVANIZED FACTORY CLOCK"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163150.jpg,E163150.jpg,"23""L X 4""W X 23""H, METAL AND GLASS
REQUIRES 1 AA BATTERY - NOT INCLUDED.",,Harv800,E163150.jpg
HOME SWEET HOME SIGN,E163184,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""HOME SWEET HOME SIGN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163184.jpg,E163184.jpg,"28""L X 1.25""W X 20.25""H, METAL",,Harv800,E163184.jpg
DIG IT SIGN,E163204,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""DIG IT SIGN"" is 4.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163204.jpg,E163204.jpg,"14""L X 1.25""W X 6.25""H, WOOD",,Harv800,E163204.jpg
FEED YOUR SOUL,E163205,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""FEED YOUR SOUL"" is 4.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/thumbnails/280/277/detailed/16/E163205.jpg,E163205.jpg,"14""L X 1.25""W X 6.25""H, WOOD",,Harv800,E163205.jpg
FAMILY SIGN,E163208,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""FAMILY SIGN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163208.jpg,E163208.jpg,"47.25""L X 0.5""W X 9.75""H, METAL",,Harv800,E163208.jpg
GASOLINE SIGN,E163210,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""GASOLINE SIGN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163210.jpg,E163210.jpg,"13""L X 1""W X 24""H, METAL",,Harv800,E163210.jpg
COW TAPER HOLDER,E163217,Home|HOME COLLECTION|FARMHOUSE||,"Minimum quantity for ""COW TAPER HOLDER"" is 4.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163217.jpg,E163217.jpg,"7""L X 3""W X 4.75""H, METAL
*CANDLE PICTURED NOT INCLUDED",,Harv800,E163217.jpg
HANGING EAT SIGN,E163221,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""HANGING EAT SIGN"" is 1.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163221.jpg,E163221.jpg,"18""L X 3""W X 12""H, METAL",,Harv800,E163221.jpg
HANGING BATH SIGN,E163222,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""HANGING BATH SIGN"" is 1.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163222.jpg,E163222.jpg,"18""L X 3""W X 12""H, METAL",,Harv800,E163222.jpg
CONFECTIONS SIGN,E163230,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""CONFECTIONS SIGN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163230.jpg,E163230.jpg,"36""L X 1""W X 20""H, METAL",,Harv800,E163230.jpg
DOWNTOWN ST SIGN,E163235,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""DOWNTOWN ST SIGN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163235.jpg,E163235.jpg,"37.5""L X 0.5""W X 6""H, METAL",,Harv800,E163235.jpg
COCKTAILS SIGN,E163236,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""COCKTAILS SIGN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163236.jpg,E163236.jpg,"36""L X 5""W X 16""H, METAL",,Harv800,E163236.jpg
DAIRY BAR SIGN,E163237,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""DAIRY BAR SIGN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163237.jpg,E163237.jpg,"13""L X 0.75""W X 24""H, METAL",,Harv800,E163237.jpg
FARMING SIGN,E163239,Home|HOME COLLECTION|FARMHOUSE||,"Minimum quantity for ""FARMING SIGN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/thumbnails/280/273/detailed/16/E163239.jpg,E163239.jpg,"20""L X 0.75""W X 26""H, METAL",,Harv800,E163239.jpg
DOG HOUSE SIGN,E163244,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""DOG HOUSE SIGN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163244.jpg,E163244.jpg,"28""L X 1.5""W X 9.5""H, RESIN",,Harv800,E163244.jpg
FARM GIRL SIGN,E163246,Home|HOME COLLECTION|FARMHOUSE||,"Minimum quantity for ""FARM GIRL SIGN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163246.jpg,E163246.jpg,"12""L X 4""W X 1.5""H, METAL",,Harv800,E163246.jpg
FARM BOY SIGN,E163247,Home|HOME COLLECTION|FARMHOUSE||,"Minimum quantity for ""FARM BOY SIGN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163247.jpg,E163247.jpg,"12""L X 4""W X 1.5""H, METAL",,Harv800,E163247.jpg
DOGGIE MARKET STAND,E163249,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""DOGGIE MARKET STAND"" is 1.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163249.jpg,E163249.jpg,"14.75""L X 11.25""W X 34.5""H, WOOD AND METAL",,Harv800,E163249.jpg
GATHER WOOD SIGN,E163250,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""GATHER WOOD SIGN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163250.jpg,E163250.jpg,"37""L X 1""W X 9.5""H, WOOD",,Harv800,E163250.jpg
HIS PEG RACK,E163252,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""HIS PEG RACK"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/thumbnails/280/258/detailed/16/E163252.jpg,E163252.jpg,"20""L X 5.25""W X 9.5""H, WOOD",,Harv800,E163252.jpg
HERS PEG RACK,E163253,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""HERS PEG RACK"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/thumbnails/280/288/detailed/16/E163253.jpg,E163253.jpg,"20""L X 5.25""W X 9.5""H, WOOD",,Harv800,E163253.jpg
COFFEE HELPS SIGN,E163256,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""COFFEE HELPS SIGN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163256.jpg,E163256.jpg,"10""L X 1""W X 13""H, METAL",,Harv800,E163256.jpg
GRATEFUL HEART SIGN,E163257,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""GRATEFUL HEART SIGN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/thumbnails/280/269/detailed/16/E163257.jpg,E163257.jpg,"24.25""L X 0.25""W X 15.5""H, METAL",,Harv800,E163257.jpg
HERBS SIGN,E163260,Home|HOME COLLECTION|GARDEN & FLORAL||,"Minimum quantity for ""HERBS SIGN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163260.jpg,E163260.jpg,"15.25""L X 0.25""W X 41""H, METAL",,Harv800,E163260.jpg
I PRAYED SIGN,E163263,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""I PRAYED SIGN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163263.jpg,E163263.jpg,"15.5""L X 0.25""W X 16.5""H, METAL",,Harv800,E163263.jpg
DARKNESS SIGN,E163267,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""DARKNESS SIGN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163267_2.jpg,E163267_2.jpg,"19""L X 0.25""W X 5.25""H, METAL",,Harv800,E163267_2.jpg
COFFEE BAR SIGN,E163273,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""COFFEE BAR SIGN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163273.jpg,E163273.jpg,"37.75""L X 1.25""W X 6""H, WOOD",,Harv800,E163273.jpg
HATE BEING LATE SIGN,E163276,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""HATE BEING LATE SIGN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163276.jpg,E163276.jpg,"15.25""L X 0.25""W X 16.5""H, METAL",,Harv800,E163276.jpg
COURT DATE SIGN,E163277,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""COURT DATE SIGN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163277.jpg,E163277.jpg,"15.25""L X 0.25""W X 16.5""H, METAL",,Harv800,E163277.jpg
FAITH GENERAL STORE SIGN,E163283,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""FAITH GENERAL STORE SIGN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163283.jpg,E163283.jpg,"31""L X 8""W X 8""H, WOODEN AND METAL",,Harv800,E163283.jpg
HAIRSTYLE SIGN,E163299,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""HAIRSTYLE SIGN"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163299.jpg,E163299.jpg,"15.5""L X 0.25""W X 18.75""H, METAL",,Harv800,E163299.jpg
GOOD COFFEE,E163301,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""GOOD COFFEE"" is 2.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163301.jpg,E163301.jpg,"33.5""L X 1""W X 4""H, WOOD",,Harv800,E163301.jpg
GREY PRAY MORE CLOCK,E163303,Home|HOME COLLECTION|HOME COLLECTION||,"Minimum quantity for ""GREY PRAY MORE CLOCK"" is 1.",,,,,,,,,,,,,,Harv400,Harv160,https://ragonhouse.com/images/detailed/16/E163303.jpg,E163303.jpg,"18""L X 3""W X 18""H, WOOD AND GLASS
REQUIRES 1 AA BATTERY - NOT INCLUDED.",,Harv800,E163303.jpg
